code,name,est_sum_total_est
163215,آمل - رودهن (سه راه بلده - پنجاب),569335
264465,جاده قديم تبريز - بستان آباد (تبريز),568744
713157,اسلام آباد - ماهيدشت,567966
113458,پلور - آبعلي (سه‌راهي مشاء - آبعلي),567470
643104,بندرعباس - سه‌راهي چاه اسماعيل,566333
413124,شيراز - کازرون (خان زنيان - دشت ارژن),564994
214256,آزادراه کاشان - نطنز (کاشان),562881
264415,جاده قديم بستان آباد - تبريز (تبريز),562848
113454,فيروزکوه - دماوند (سه‌راه ارجمند - امين‌آباد),562474
643802,سه‌راهي چاه اسماعيل - ميناب,561779
873102,سمنان - مهديشهر,560952
264251,عجبشير - بناب,560701
183155,چالوس - کرج (گچسر),559613
163370,کمربندي جنوبي بابل (آمل - بابل),558126
264201,بناب - عجبشير,556089
414851,جاده قديم مرودشت - سعادت شهر,556059
323104,بجنورد - اسفراين (بجنورد),554711
753104,آزادراه همدان - ساوه (پل 123 - دخان),553901
323154,اسفراين - بجنورد (بجنورد),551744
213106,اصفهان - زيار,549390
313852,تربت‌حيدريه - مشهد (تربت‌حيدريه - رباط سنگ),548756
313101,سه‌راه باغچه - نيشابور (ابرش),548089
163208,رودهن - آمل (پلور - گزنک),547949
164655,کرج - چالوس (سياه بيشه - هزارچم),547433
113408,آبعلي - پلور (آبعلي - سه‌راهي مشاء),547208
544551,سياهکل - لاهيجان,546968
873152,مهديشهر - سمنان,545270
513670,آزادراه تهران - ساوه (پليس‌راه ساوه),543927
513161,فرمهين - اراك,541273
513608,آزادراه ساوه - سلفچگان (ساوه - آوه),540978
513265,بروجرد - توره (توره),540504
163212.0,آمل - رودهن (پارک جنگلي - سه راه سنگچال),540316
113468.0,فيروزکوه - دماوند (امين‌آباد - سربندان),539738
414152,سروستان - شيراز,539188
313909,قوچان - فاروج (قوچان),536204
264405,آزادراه تبريز - زنجان (عوارضي تبريز - بستان‌آباد),535487
183170,چالوس - کرج (کندوان),535294
164107,قائمشهر - فيروزکوه (گرزين خيل - ورسک),534620
313194,تربت‌حيدريه - مشهد (رباط سفيد - باغچه),534320
873352,دامغان - شاهرود (دامغان - دهملا),533115
263237,آزادراه تبريز - زنجان (بستان آباد),531670
164606,چالوس - کرج (سياه بيشه - کندوان),531616
213652,تيران - داران,530951
113551,گدوک - فيروزکوه,530605
313959,فاروج - قوچان (قوچان),528239
213164,فرودگاه - اصفهان(قهجاورستان),528096
183269,آزادراه كرج- تهران (همت-قبل از تونل),527711
544359,صومعه سرا - فومن,526334
313802,مشهد - تربت‌حيدريه (رباط سنگ - تربت‌حيدريه),525136
873155,سرخه - سمنان,524893
214762,نجف‌آباد - اصفهان (نجف‌آباد - فولادشهر),523253
853105,ياسوج - پاتاوه,523051
163451,محمودآباد - فريدونکنار,522946
164106,قائمشهر - فيروزکوه (پل سفيد - گرزين خيل),522867
113418.0,دماوند - فيروزکوه (سربندان - امين‌آباد),522463
214952,آزادراه اصفهان - نطنز (نطنز),521730
363352,شوش - انديمشک,521275
973951.0,مينودشت - آزادشهر,519405
414869,سعادت شهر - مرودشت,518594
414801,جاده قديم سعادت شهر - مرودشت,517840
214552,مبارکه - اصفهان,517358
414819,مرودشت - سعادت شهر,516123
363254,حميديه - اهواز,516046
114152,جاده قديم ساوه - تهران (پرند - رباط‌کريم),515455
313144,مشهد - تربت‌حيدريه (باغچه - رباط سفيد),514178
873101,سرخه - آرادان,513434
753154,آزادراه ساوه - همدان (دخان - پل 123),513357
184252,اشتهارد - ماهدشت,512779
214902,آزادراه نطنز - اصفهان (نطنز),511720
573153,اروميه - سرو (اروميه),511675
873151,آرادان - سرخه,511670
143201,قم - جمکران (بلوار انتظار),509401
544309,فومن - صومعه سرا,509395
513111,اراك - فرمهين,509376
333230,بيرجند - قاين (بيرجند),508072
643196,درگهان - قشم,507991
113341,آزادراه تهران- شمال (قطعه اول - بعد از تونل 12),507619
214255,آزادراه نطنز - کاشان (نطنز),506105
214502,اصفهان - مبارکه,504714
873358.0,شاهرود - دامغان (شاهرود - دهملا),504465
953601,کنگان - عسلويه,504026
414102,شيراز - سروستان,503470
873453,گرمسار - ايوانکي,502252
544501,لاهيجان - سياهکل,501968
313901,چناران - قوچان (چناران - سه‌راه چکنه),500727
363204,اهواز - حميديه,500593
414802,سعادتشهر - صفاشهر,500502
573103,سرو - اروميه (اروميه),499666
114256,وردآورد - تهران (همت),499570
113963,ملارد - شهريار(بلوار وليعصر),499118
363364,کمربندي دزفول - انديمشک (شرق به غرب),498996
163107,فيروزکوه - قائمشهر (گدوک - ورسک),496567
363314,کمربندي انديمشک - دزفول (غرب به شرق),496313
264202,بناب - ملکان,496165
913154,گرمي - اردبيل (سه‌راه مشکين‌شهر - اردبيل),495591
333280,قاين - بيرجند (بيرجند),494749
873202,دامغان - سمنان (متناظر wim - صيد آباد),494235
873105,سمنان - سرخه,493097
873403,ايوانکي - گرمسار,492130
853155,پاتاوه - ياسوج,491651
873104,سمنان - دامغان (قوشه - دامغان),491532
513620,آزادراه ساوه - تهران (پليس‌راه ساوه),490837
853301,گچساران - باباميدان (بوستان),490320
183218,آزادراه تهران- کرج (همت-مرز استان),490124
913104,اردبيل - گرمي (اردبيل - سه‌راه مشکين‌شهر),490019
873302,شاهرود - دامغان (دهملا - دامغان),489431
714252,صحنه - بستون,488902
323551,قوچان - فاروج (فاروج),488278
574401,محمديار - نقده,488063
873205,سمنان - دامغان (سمنان - قوشه),487359
214205,آزادراه کاشان - نطنز (نطنز),486335
773369,گندمان - بروجن,484651
714202,بيستون - صحنه,483371
643146,قشم - درگهان,482483
414852,صفاشهر - سعادتشهر,481972
163157,قائمشهر - فيروزکوه (ورسک - گدوک),479338
149955.0,جعفريه - قم (دوربين),478316
323102,بجنورد - آشخانه (بيدک),478031
973901.0,آزادشهر - مينودشت,477400
263111,آزادراه تبريز - زنجان (تبريز - عوارضي تبريز),476516
773319,بروجن - گندمان,476016
363354,آزادراه پل زال - انديمشک,473781
873154,دامغان - سمنان (دامغان - قوشه),473334
113391,آزادراه شمال - تهران (قطعه اول - بعد از تونل 12),472365
574451,نقده - محمديار,471356
323105,شيروان - بجنورد (سيساب),470820
113299,آزادراه شمال - تهران (قطعه اول - محدوده عواضي تهران),469213
643178,خونسرخ - گچين,469031
453958,شهربابک - سيرجان,468336
753245.0,همدان - صالح آباد(صالح آباد),468305
163101,ساري - کياسر (شکتا),468273
313801,تربت‌حيدريه - سه‌راه شادمهر,467953
215102,شاهين‌شهر - مورچه‌خورت (بزرگراه آزادگان),467749
114351,کمربندي دوم تهران (شورآباد - جاده ورامين),467414
313851,سه‌راهي شادمهر - تربت‌حيدريه,467157
953651,عسلويه - کنگان,466646
543222,سنگر - سياهکل,466632
363363,خرم‌آباد - انديمشک (انديمشک),465319
323152,آشخانه - بجنورد (بيدک),464847
713901,اسدآباد - کنگاور,464742
973553,مينودشت - گنبد,464566
363302,انديمشک - شوش,463006
543901,تالش - آستارا,462294
573225,اروميه - سلماس(نوشين شهر - سلماس),462192
113249,آزادراه تهران- شمال (قطعه اول - محدوده عوارضي تهران),461313
263351,تبريز - سهند,461212
323501,فاروج - قوچان (فاروج),459367
413159,قائميه - دشت ارژن,457549
873230,سمنان - دامغان (کمربندي سمنان),456928
113851,فشم - لواسانات,456736
114101,تهران - حسن آباد (جاده قديم قم),456662
183118,کرج - چالوس (بيلقان),456477
213209,زرين شهر - شهرکرد (باغ بهادران),456200
713952,سه راهي نهاوند - کنگاور,456141
873301,شاهرود - ميامي,455448
574101,بازرگان - ماکو,454222
873255,دامغان - سمنان (قوشه - سمنان),453726
544308,فومن - سراوان (فومن),453601
163151,کياسر - ساري (شکتا),452829
713801,کنگاور - صحنه,451678
813152,سه‌راهي چالان چولان - خرم‌آباد (بروجرد),450762
313122,فريمان - مشهد (فريمان - سنگ بست),450734
543272,سياهکل - سنگر,450652
953401,برازجان - کازرون (برازجان - دالکي),450521
363313,انديمشک - خرم‌آباد (انديمشک),450513
544352,سراوان - فومن (سراون),449437
113810,عوارضي آزادراه تهران- پرديس (فاز8 ) (مجموع گيت ها),448922
753352,سه راهي پايگاه نوژه - کوريجان,448372
213259,شهرکرد - زرين شهر(باغ بهادران),447280
263451,خواجه - تبريز,447203
323155,بجنورد - شيروان (سيساب),447033
543235,رشت - جيرده,445858
513604,سلفچگان - دليجان (سد 15 خرداد),445814
214712,اصفهان - نجف‌آباد (فولادشهر - نجف‌آباد),445526
643128,گچين - خونسرخ,445163
544358,سراوان - فومن (فومن),445074
573223,اروميه - امام زاده,444617
323552,فاروج - شيروان,443216
574151,ماکو - بازرگان,442793
543162,ضيابر - پير بازار,442295
613242,زاهدان - خاش (بزرگراه خليج فارس),442171
164156,فيروزکوه - قائمشهر (گرزين خيل - پل سفيد),441997
873351,ميامي - شاهرود,441891
513215,توره - بروجرد (توره),440333
753295.0,صالح آباد - همدان(صالح آباد),440266
813155,سه راهي الشتر - خرم آباد,440140
263753,ايواغلي - مرند (کشکسراي - مرند),439608
643106,بندرعباس - دشت امام,439361
543951,آستارا - تالش,438918
543112,پير بازار - ضيابر,438617
543352,رضوانشهر - انزلي,437900
183168,چالوس - کرج (بيلقان),437343
544302,فومن - سراوان (سراوان),436092
153112,آزادراه قزوين - زنجان (اقباليه),435189
414605,لار - گراش,434696
143152,جاده قديم تهران - قم (شکوهيه - قم),434657
313822,مهنه - شادمهر (دستگاه توزين),433880
313104.0,مشهد - فريمان (تپه سلام - سنگ بست),433051
753302,کوريجان - سه راهي پايگاه نوژه,430465
713951,کنگاور - اسدآباد,430356
973852,گنبد - آق قلا,429884
313872,شادمهر - مهنه (دستگاه توزين),429517
413123,شيراز - سپيدان (سه‌راهي قلات - سپيدان),429469
753155,آزادراه ساوه - همدان (پل 123 - تقاطع جاده کميجان),429039
323103,بجنورد - آشخانه (کريک),428191
313172,مشهد - فريمان (سنگ بست - فريمان),428149
313154.0,فريمان - مشهد (سنگ بست - تپه سلام),427861
753251,اسد آباد - سه راهي صالح آباد,427718
953661,سيراف - عسلويه,427141
414655,گراش - لار,425836
363304,آزادراه انديمشک - پل زال,425770
323153,آشخانه - بجنورد (کريک),425665
264253,مياندوآب - ملکان (ملکان),425056
853351,باباميدان - گچساران (بوستان),423628
973802,آق قلا - گنبد,422980
414352,کوار - فيروزآباد (کوار - سه‌راهي ميمند),422962
953128,چغادک - اهرم,421829
613292,خاش - زاهدان (بزرگراه خليج فارس),421819
263112,کمربندي غربي تبريز - صوفيان,421492
414302,فيروزآباد - کوار (سه‌راهي ميمند - کوار),420967
323357,چمن بيد - آشخانه (آشخانه),420064
543285,جيرده - رشت,419455
953611,عسلويه - سيراف,419309
414952,قائميه - نورآباد,418899
953451,کازرون - برازجان (دالکي - برازجان),416943
413351,سورمق - آباده,416622
813617,آزادراه بروجرد - اراک,416463
263162,صوفيان - کمربندي غربي تبريز,416380
323502,شيروان - فاروج,416329
413301,آباده - سورمق,414990
543302,انزلي - رضوانشهر,413303
733110.0,سنندج - سه راهي موچش,412880
413173,سپيدان - شيراز (سپيدان - سه‌راهي قلات),411931
414308,فيروز آباد - قير,411667
543553,آزادراه قزوين - رشت (مرز استان - لوشان),411017
753105,آزادراه همدان - ساوه (تقاطع جاده کميجان - پل 123),410738
263251,عجب شير - آذرشهر,409667
263764,مرند - صوفيان (مرند),409155
263201,آذرشهر - عجب شير,408775
215152,مورچه‌خورت - شاهين‌شهر (بزرگراه آزادگان),408369
773153,سفيددشت - بروجن,407744
643156,دشت امام - بندرعباس,407531
453908,سيرجان - شهربابک,406385
153301,جاده قديم قزوين - تاکستان (کهک - تاکستان),405855
113801,لواسانات - فشم,405198
873280,دامغان - سمنان (کمربندي سمنان),405132
363114,شوشتر - ملاثاني,405052
833222,ايلام - چوار,404609
713902,کنگاور - سه راهي نهاوند,404609
753278,مجموع گيت هاي عوارضي ساوه - همدان (همدان),404164
544151,پونل - ضيابر,403815
833272,چوار - ايلام,403160
413267,فسا - سروستان (سه‌راهي فسا - سروستان),402865
543452,کياشهر - آستانه,402844
453517,بم - زاهدان,402735
264551,شبستر - صوفيان,402231
953115,عالي شهر - نيروگاه اتمي,401823
733160,سه راهي موچش - سنندج,401371
773156,اصفهان - شهرکرد (تونل رخ),401119
143130,سلفچگان - دليجان (مجتمع دلفين),400127
773103,بروجن - سفيددشت,399747
513654,دليجان - سلفچگان (سد 15 خرداد),399511
543402,آستانه - کياشهر,399245
363152,آبادان - اهواز (دارخوين - اهواز),397343
263951,آزادراه زنجان - تبريز (مرز استان - عوارضي مياندوآب),396342
315701,نيشابور - سبزوار (نيشابور),396318
143180,دليجان - سلفچگان (مجتمع دلفين),396310
263714,صوفيان - مرند (مرند),396066
143179,آزادراه ساوه - سلفچگان (آوه - سه‌راه تفرش),395172
543103,کوچصفهان - سنگر,394905
813603,بروجرد - اشترينان,394706
974201,سه‌راهي کلاله - تنگراه,393562
573275,سلماس - اروميه(سلماس - نوشين شهر),393562
713851,صحنه - کنگاور,393318
643651,دهبارز - منوجان (دهباز),393159
264802,سه‌راهي خواجه - سه‌راهي هريس,391820
453654,کهنوج - جيرفت,391447
753156,جوکار - ملاير,390962
213971,ایزدخواست - شهرضا (منظریه),390547
143129,آزادراه سلفچگان - ساوه (سه‌راه تفرش - آوه),389827
543283,رشت - سنگر,389095
753201,سه راهي صالح آباد - اسد آباد,388620
913152,خلخال - اردبيل (اردبيل),388493
573221,اروميه - مهاباد ( رشکان - حيدرآباد),388376
313235,مشهد - ميامي,387896
143109,آزادراه سلفچگان - ساوه (سلفچگان - جاده تفرش),386984
264501,صوفيان - شبستر,386929
913102,اردبيل - خلخال (اردبيل),386609
314320,سبزوار - نيشابور (زعفرانيه),386361
643601,منوجان - دهبارز (دهبارز),385989
314352,شاهرود - سبزوار (داورزن - سبزوار),384673
543233,سنگر- رشت,384081
974251,تنگراه - سه‌راهي کلاله,383981
453604,جيرفت - کهنوج,383057
183104.0,کرج - چالوس (پوركان),382207
573273,امام زاده - اروميه,381436
414902,نورآباد - قائميه,380777
974203,کلاله-سه راهي کلاله,379716
853151,باباميدان - ياسوج,378827
573902,مياندوآب - مهاباد,378525
153351,جاده قديم تاکستان - قزوين (تاکستان - کهک),378376
263155,آزادراه زنجان - تبريز (عوارضي مياندوآب - هشترود),377983
953178,اهرم - چغادک,377687
413109,دشت ارژن - قائميه,377283
753106,ملاير - جوکار,376778
513703,توره - بروجرد (سه‌راهي ملاير),376510
263901,آزادراه تبريز - زنجان (عوارضي مياندوآب - مرز استان),376244
414452,برازجان - کازرون (کنارتخته - کازرون),376171
363203,اهواز - شوش (الوان - شوش),376136
913103,اردبيل - سرعين,375612
114206,تهران - وردآورد (همت),375600
263105,آزادراه تبريز - زنجان (هشترود - عوارضي مياندوآب),375591
773106,شهرکرد - اصفهان (تونل رخ),375413
953605,دير - کنگان,375397
913153,سرعين - اردبيل,375289
164157,فيروزکوه - قائمشهر (ورسک - گرزين خيل),374631
573271,مهاباد - اروميه (حيدرآباد - رشکان ),374442
974253,سه راهي کلاله-کلاله,374156
264852,سه‌راهي هريس - سه‌راهي خواجه,374100
113214,تهران - لواسانات (سوهانک),374014
453401,بردسير - سيرجان,373120
873306,ميامي - کاهک,370887
573952,مهاباد - مياندوآب,370818
643109,بندرعباس - حاجي‌آباد (سه‌راهي فين - سر چاهان),369466
113264,لواسانات - تهران (سوهانک),369325
913559,آستارا - اردبيل (تونل حيران - نمين),367850
643101,آزادراه بندرعباس - عوارضي بندر شهيد رجايي,367556
314302,سبزوار - شاهرود (سبزوار - داورزن),367091
414901,نورآباد - گچساران (باباميدان - گچساران),366497
313285,ميامي - مشهد,364601
544101,ضيابر - پونل,364521
573901,مهاباد - اروميه (مهاباد - محمديار),364041
613203,ايرانشهر - بمپور (ايرانشهر),363962
973503,گنبد - مينودشت,363885
643158.0,حاجي‌آباد - بندرعباس (فين - دشت امام),361721
573951.0,اروميه - مهاباد (محمديار - مهاباد),361249
543201,آستارا - اردبيل (آستارا - آق چاي),361098
733652,قروه - دهگلان,359882
753766,ملاير - جوکار(ملاير),359670
413354,سورمق - صفاشهر,359362
414402,کازرون - برازجان (کازرون - کنارتخته),358772
363102,اهواز - آبادان (اهواز - دارخوين),358443
753203,اسد آباد - کنگاور,358072
413304,صفاشهر - سورمق,357678
643108,بندرعباس - حاجي‌آباد (دشت امام - فين),357672
363501,باغملک - ايذه,357273
363656,هنديجان - ماهشهر (ماهشهر),357167
543153,سنگر - کوچصفهان,355643
813157,آزادراه انديمشک - خرم‌آباد (پل زال - خرم‌آباد),355461
953404,برازجان - کازرون (دالکي - کنارتخته),355227
753110,سه راهي پايگاه نوژه - سه راهي روعان,354485
143223,جاده قديم کاشان - قم,354404
364551,دزفول - شوشتر,354123
315773,جاده قديم سبزوار - نيشابور (فيروزه - نيشابور),353252
143159,آزادراه ساوه - سلفچگان (سه‌راه تفرش - سلفچگان),353238
363606,ماهشهر - هنديجان (ماهشهر),353184
733851,کرمانشاه - کامياران (كامياران),352803
113424,رودهن - آبعلي,351537
753402,بهار - لاله جين,351149
953454,کازرون - برازجان (کنارتخته - دالکي),351011
643151,آزادراه عوارضي بندر شهيد رجايي - بندرعباس,350424
149905,قم - جعفريه (دوربين),349597
263703,مرند - ايواغلي (مرند - کشکسراي),349442
414754,بندرعباس - لامرد,349176
314370,نيشابور - سبزوار (زعفرانيه),348940
773111,سورشجان - فارسان,348867
143111,قم - قنوات,348279
753228,مجموع گيت هاي عوارضي همدان - ساوه (همدان),348000
753283,غارعليصدر- همدان (قبل از سه راهي بهار),347870
215158,ميمه - مورچه‌خورت (سه راهي نطنز - مورچه خورت),347853
414951,گچساران - نورآباد (گچساران - باباميدان),347734
513753,بروجرد - توره (سه‌راهي ملاير),347625
183157,جاده قديم قزوين - کرج (آبيک),347022
773451,چلگرد - فارسان (فارسان),346871
364501,شوشتر - دزفول,346413
453567,زاهدان - بم,345364
953468,ابپخش - برازجان,344723
813502,ازنا - اليگودرز,344437
773307,گندمان - گوشکي,343589
753160,سه راهي روعان - سه راهي پايگاه نوژه,343522
853101,ياسوج - بابا ميدان,342776
184256,ماهدشت - كرج,342430
813667,آزادراه اراک - بروجرد,341906
263154,آزادراه زنجان - تبريز (هشترود - بستان‌آباد),341795
215108,مورچه‌خورت - ميمه (سه راهي نطنز - مورچه خورت),340821
323307,آشخانه - چمن بيد (آشخانه),340663
143134,قم - جعفريه,339674
543270,لاکان - رشت,339334
773161,فارسان - سورشجان,339263
153257,دانسفهان - بوئين‌زهرا,339164
953165,نيروگاه اتمي - عالي شهر,338292
953418,برازجان - ابپخش,337425
453247,کرمان - هوتک (چترود),337153
733801,کامياران - کرمانشاه (كامياران),337060
453297,هوتک (چترود) - کرمان,336521
143161,قنوات - قم,336502
453102,سه‌راهي راين - ماهان (ماهان),336278
263104,آزادراه تبريز - زنجان (بستان‌آباد - هشترود),336271
313224,تربت حيدريه - مشهد (کمربندي تربت حيدريه),336256
753452,لاله جين - بهار,336162
143184,جعفريه - قم,335891
713288,کامياران - کرمانشاه (قزانچي),334051
513505,دليجان - ميمه (دليجان),333382
813552,اليگودرز - ازنا,332194
184251,بوئين زهرا - اشتهارد,331744
773401,فارسان - چلگرد (فارسان),331716
574153,سه‌راهي ايواغلي - ماکو (يولاگلدي - ماکو),331413
183154.0,چالوس - کرج (پوركان),331134
153207,بوئين‌زهرا - دانسفهان,331077
753253,کنگاور - اسد آباد,330764
114301,کمربندي دوم تهران (جاده ورامين - شورآباد),330105
913509,اردبيل - آستارا (نمين - تونل حيران),329197
643159,حاجي‌آباد - بندرعباس (سرچاهان - سه‌راهي فين),329120
953554,کنگان - خورموج (خورموج),328458
574103,ماکو - سه‌راهي ايواغلي (ماکو - يولاگلدي),328339
183107,جاده قديم کرج - قزوين (آبيک),328219
573253,سقز - بوکان (بوکان),327966
753233,همدان- غارعليصدر(قبل از سه راهي بهار),327282
773553,گوشکي - لردگان (آلوني),326728
813107,آزادراه خرم‌آباد - انديمشک (خرم‌آباد - پل زال),326522
953602,بندر سيراف - جم,326277
733102,سنندج - دهگلان,326203
363604.0,آزادراه بندر امام خميني - اهواز,325802
733152,دهگلان - سنندج,325582
573203,بوکان - سقز (بوکان),325557
313274,مشهد - تربت حيدريه (کمربندي تربت حيدريه),324997
364751,آغاجاري - اميديه,324357
453152,ماهان - سه‌راهي راين (ماهان),324316
953652,جم - بندر سيراف,323868
643504,سه راهي گهکم - حاجي آباد,323621
713238,کرمانشاه - کامياران (قزانچي),323415
213219,اصفهان - سجزي(جنب WIM),323318
543403,حسن رود - کياشهر,322315
714251,هرسين - سه راهي هرسين,321747
913351,آستارا - اردبيل (آق چاي - تونل حيران),321687
213269,سجزي - اصفهان(روبروي WIM),321149
773503,لردگان - گوشکي (آلوني),320645
573274,گلمان - اروميه,320447
953702,گناوه - ديلم,320315
213283,اردستان- نطنز (آزادراه کنار گذر شرقي - کيلومتر1),320126
753351,قروه - صالح آباد,319881
364701,اميديه - آغاجاري,319570
453953,نيريز - سيرجان (سیرجان),319471
773357,گوشکي - گندمان,319385
363208,کمربندي اهواز (غرب به شرق ),318766
363156,سوسنگرد - حميديه,318526
314801,فريمان - تربت‌جام (فريمان),317812
733601,قروه - همدان,317637
184214,آزادراه آبيک - چرمشهر (قبل از عوارضي),316933
363654.0,آزادراه اهواز - بندر امام خميني,316901
315723,جاده قديم نيشابور - سبزوار (نيشابور - فيروزه),316533
753716,جوکار - ملاير(ملاير),316345
453451,سيرجان - بردسير,315924
453751,رفسنجان - باغين,315865
363251,اهواز - آبادان (دارخوين - آبادان),315678
543453,کياشهر - حسن رود,315657
753301,صالح آباد - قروه,313773
713402,روانسر - پاوه (روانسر),313660
773157,نافچ - شهرکرد,312550
163404,فريدون کنار - دابودشت,312368
153201,قزوين - بوئين‌زهرا,312103
414704,لامرد - بندر عباس,311507
713289,کامياران - کرمانشاه (برنجان),311186
453903,سيرجان - نيريز (سیرجان),310884
513555,ميمه - دليجان (دليجان),310855
453620.0,"0     جيرفت - کرمان(جيرفت)
1     جيرفت - کرمان(جيرفت)
2     جيرفت - کرمان(جيرفت)
3     جيرفت - کرمان(جيرفت)
4     جيرفت - کرمان(جيرفت)
5     جيرفت - کرمان(جيرفت)
6     جيرفت - کرمان(جيرفت)
7     جيرفت - کرمان(جيرفت)
8     جيرفت - کرمان(جيرفت)
9     جيرفت - کرمان(جيرفت)
10    جيرفت - کرمان(جيرفت)
11    جيرفت - کرمان(جيرفت)
12    جيرفت - کرمان(جيرفت)
13    جيرفت - کرمان(جيرفت)
14    جيرفت - کرمان(جيرفت)
15    جيرفت - کرمان(جيرفت)
16    جيرفت - کرمان(جيرفت)
17    جيرفت - کرمان(جيرفت)
18    جيرفت - کرمان(جيرفت)
19    جيرفت - کرمان(جيرفت)
20    جيرفت - کرمان(جيرفت)
21    جيرفت - کرمان(جيرفت)
22    جيرفت - کرمان(جيرفت)
23    جيرفت - کرمان(جيرفت)
24    جيرفت - کرمان(جيرفت)
25    جيرفت - کرمان(جيرفت)
26    جيرفت - کرمان(جيرفت)
27    جيرفت - کرمان(جيرفت)
28    جيرفت - کرمان(جيرفت)
29    جيرفت - کرمان(جيرفت)
30    جيرفت - کرمان(جيرفت)
31    جيرفت - کرمان(جيرفت)
32    جيرفت - کرمان(جيرفت)
33    جيرفت - کرمان(جيرفت)
34    جيرفت - کرمان(جيرفت)
35    جيرفت - کرمان(جيرفت)
36    جيرفت - کرمان(جيرفت)
37    جيرفت - کرمان(جيرفت)
38    جيرفت - کرمان(جيرفت)
Name: name, dtype: object",309950
714201,سه راهي هرسين - هرسين,309801
643554,حاجي آباد - سه راهي گهکم,309716
813653,اشترينان - بروجرد,309651
513754,سه راهي شازند - شازند,309321
773107,شهرکرد - نافچ,309250
143120,جمکران - قم (بلوار پيامبر اعظم),308848
543251,اردبيل - آستارا (آق چاي - آستارا),308748
164351,قائمشهر - جويبار,307984
513160,خمين - اراك,307586
453651,باغين - بردسير,307461
163701,محمودآباد - نور,307151
153357,خرمدشت - تاکستان,307136
753284,تويسرکان - همدان(گنجنامه),306928
413108,شيراز - خرامه,306840
733401,سقز - بوکان (سقز),306811
153307,تاکستان - خرمدشت,305960
953752,ديلم - گناوه,305690
713452,پاوه - روانسر (روانسر),305458
153271,اشتهارد - بوئين زهرا,305412
853214,ياسوج - پاتاوه (کمربندي ياسوج),304617
453249,کرمان - چترود,304568
143102,جاده قديم قم - تهران (قم - شکوهيه),304371
153153,جاده قديم کرج - قزوين (آبيک - قزوين),303828
414360,جم - فيروز آباد ( محور جديد ),303108
753234,همدان - تويسرکان (گنجنامه),302831
214240,کاشان - مشهد اردهال,302672
314851,تربت‌جام - فريمان (فريمان),301919
414310,فيروزآباد -جم (محور جديد ),301557
315751,سبزوار - نيشابور (نيشابور),301555
543220,رشت - لاکان,301358
573224,اروميه - گلمان,301354
773105,شهرکرد - سامان,300815
813655,کمربندي جنوبي خرم آباد (جنوب به شمال),300761
873356,کاهک - ميامي,300730
413158,خرامه - شيراز,300516
264352,اهر - سه راهي هريس,300232
733451,بوکان - سقز (سقز),300145
363106,حميديه - سوسنگرد,299763
113229,جاده قديم تهران به قم(حسن آباد),299088
733651,همدان - قروه,297714
573916,درگه سنگ - محمديار (سه راهي محمديار),297271
153404,آزادراه آبيک - چرم شهر (آبيک),296670
264302,سه راهي هريس - اهر,296435
733402,سقز - بانه (سقز),296184
153103,جاده قديم قزوين - کرج (قزوين - آبيک),295844
573105,اشنويه - اروميه (اروميه),295822
163454,دابودشت - فريدون کنار,295818
713201,حميل - اسلام آباد,295682
813160,دوره چگني - خرم‌آباد,295605
323304.0,آشخانه - چمن بيد (چمن بيد),295349
153138,شهر صنعتي البرز - آبيک (قبل از عوارضي2),294553
953504,خورموج - کنگان (خورموج),294430
143251,جمکران - قم (بلوار انتظار),294149
414403,کازرون - شيراز (کازرون - دشت ارژن),294107
214290,مشهد اردهال - کاشان,293828
363551,ايذه - باغملک,293732
363201,آبادان - اهواز (آبادان - دارخوين),293317
153221,بوئين زهرا - اشتهارد,292694
953201.0,چغادک - خورموج (خورموج),290760
643112,سه‌راهي چاه اسماعيل - سه‌راهي فارياب,290749
733501,ديواندره - حسين آباد,289817
573501,سه راه ايواغلي - خوي,289793
913301,اردبيل - آستارا (تونل حيران - آق چاي),289510
453162,جاده قديم کرمان - ماهان,289456
153454,آزادراه چرم شهر - آبيک (آبيک),288063
573966,محمديار - درگه سنگ (سه راهي محمديار),287661
263702,جلفا - مرند,287531
213233,نطنز - اردستان (آزادراه کنار گذر شرقي - کيلومتر1),287495
913201,اردبیل - نير (نیر),286366
414158,داراب - فسا,284148
544701,شلمان - املش,283414
413252,ايزدخواست - آباده,283396
733551,حسين آباد - ديواندره,283351
573552.0,"0     سلماس - خوي
1     سلماس - خوي
2     سلماس - خوي
3     سلماس - خوي
4     سلماس - خوي
5     سلماس - خوي
6     سلماس - خوي
7     سلماس - خوي
8     سلماس - خوي
9     سلماس - خوي
10    سلماس - خوي
11    سلماس - خوي
12    سلماس - خوي
13    سلماس - خوي
14    سلماس - خوي
15    سلماس - خوي
16    سلماس - خوي
17    سلماس - خوي
18    سلماس - خوي
19    سلماس - خوي
20    سلماس - خوي
21    سلماس - خوي
22    سلماس - خوي
23    سلماس - خوي
24    سلماس - خوي
25    سلماس - خوي
26    سلماس - خوي
27    سلماس - خوي
28    سلماس - خوي
29    سلماس - خوي
30    سلماس - خوي
31    سلماس - خوي
32    سلماس - خوي
33    سلماس - خوي
34    سلماس - خوي
35    سلماس - خوي
36    سلماس - خوي
37    سلماس - خوي
38    سلماس - خوي
Name: name, dtype: object",282814
643107,بندرعباس - بندرپل,281721
613253,بمپور - ايرانشهر (ايرانشهر),281087
853361,باباميدان - ياسوج (باباميدان),280325
