code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
873452,ايوانکي - شريف‌آباد,1401-12-10,1395,22794,17875,23566,18480,83,0.8125
873452,ايوانکي - شريف‌آباد,1401-12-11,1440,21671,17446,21671,17446,85,0.11580882352941177
873452,ايوانکي - شريف‌آباد,1401-12-12,1440,19107,16537,19107,16537,92,-0.8268382352941176
873452,ايوانکي - شريف‌آباد,1401-12-13,1405,21801,17109,22151,17383,86,0.2922794117647059
873452,ايوانکي - شريف‌آباد,1401-12-14,1440,22840,17805,22840,17805,83,0.5455882352941176
873452,ايوانکي - شريف‌آباد,1401-12-15,1360,21318,16622,23583,18388,84,0.81875
873452,ايوانکي - شريف‌آباد,1401-12-16,1170,17998,13986,23176,18009,82,0.6691176470588235
873452,ايوانکي - شريف‌آباد,1401-12-17,1235,13678,10737,16797,13185,86,-1.6761029411764705
873452,ايوانکي - شريف‌آباد,1401-12-18,1440,21316,17588,21316,17588,86,-0.014705882352941176
873452,ايوانکي - شريف‌آباد,1401-12-19,1410,21201,18661,22048,19406,91,0.25441176470588234
873452,ايوانکي - شريف‌آباد,1401-12-20,1435,23775,19082,23872,19159,85,0.925
873452,ايوانکي - شريف‌آباد,1401-12-21,1360,21633,17054,23192,18283,85,0.675
873452,ايوانکي - شريف‌آباد,1401-12-22,1380,22235,17487,22916,18022,84,0.5735294117647058
873452,ايوانکي - شريف‌آباد,1401-12-23,1380,21466,16868,22413,17612,85,0.3886029411764706
873452,ايوانکي - شريف‌آباد,1401-12-24,1350,21227,16618,23411,18327,86,0.7555147058823529
873452,ايوانکي - شريف‌آباد,1401-12-25,1225,17758,14580,22313,18319,86,0.3518382352941177
873452,ايوانکي - شريف‌آباد,1401-12-26,1365,17614,15245,19131,16557,90,-0.8180147058823529
873452,ايوانکي - شريف‌آباد,1401-12-27,1280,17147,14312,20248,16900,87,-0.4073529411764706
873452,ايوانکي - شريف‌آباد,1401-12-28,1205,16066,14070,17458,15289,91,-1.4330882352941177
873452,ايوانکي - شريف‌آباد,1401-12-29,1435,13046,11987,13080,12018,96,-3.0426470588235293
873452,ايوانکي - شريف‌آباد,1402-01-01,1440,11380,10976,11380,10976,95,-3.6676470588235293
873452,ايوانکي - شريف‌آباد,1402-01-02,1370,14789,14210,15350,14749,94,-2.2080882352941176
873452,ايوانکي - شريف‌آباد,1402-01-03,1435,17792,16972,17825,17003,98,-1.2981617647058823
873452,ايوانکي - شريف‌آباد,1402-01-04,1435,21177,20494,21204,20520,98,-0.05588235294117647
873452,ايوانکي - شريف‌آباد,1402-01-05,1440,19478,18414,19478,18414,97,-0.6904411764705882
873452,ايوانکي - شريف‌آباد,1402-01-06,1415,19076,17648,19307,17861,98,-0.7533088235294118
873452,ايوانکي - شريف‌آباد,1402-01-07,1405,17795,16195,18216,16578,91,-1.1544117647058822
873452,ايوانکي - شريف‌آباد,1402-01-08,1425,16880,15200,17138,15432,93,-1.550735294117647
873452,ايوانکي - شريف‌آباد,1402-01-09,1430,16386,14636,16594,14821,93,-1.750735294117647
873452,ايوانکي - شريف‌آباد,1402-01-10,1440,16996,15393,16996,15393,94,-1.6029411764705883
873452,ايوانکي - شريف‌آباد,1402-01-11,715,6062,5465,20418,18407,97,-0.3448529411764706
873452,ايوانکي - شريف‌آباد,1402-01-12,1435,23243,22248,23298,22300,92,0.7139705882352941
873452,ايوانکي - شريف‌آباد,1402-01-13,1440,27688,27024,27688,27024,93,2.3279411764705884
873452,ايوانکي - شريف‌آباد,1402-01-14,1425,29446,27485,29713,27734,93,3.072426470588235
873452,ايوانکي - شريف‌آباد,1402-01-15,1395,24660,21610,25347,22212,90,1.4672794117647059
873452,ايوانکي - شريف‌آباد,1402-01-16,1315,19150,16005,21760,18186,87,0.14852941176470588
873452,ايوانکي - شريف‌آباد,1402-01-17,1440,21179,18260,21179,18260,89,-0.06507352941176471
873452,ايوانکي - شريف‌آباد,1402-01-18,1405,19542,17607,20051,18065,94,-0.4797794117647059
873452,ايوانکي - شريف‌آباد,1402-01-19,1430,20873,17291,20961,17363,86,-0.14522058823529413
873452,ايوانکي - شريف‌آباد,1402-01-20,1125,13547,10612,19743,15465,85,-0.5930147058823529
