code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
313872,شادمهر - مهنه (دستگاه توزين),1401-12-10,1150,10241,8081,10871,8578,94,-0.15262252794496992
313872,شادمهر - مهنه (دستگاه توزين),1401-12-11,1440,11097,8835,11097,8835,94,-0.055460017196904556
313872,شادمهر - مهنه (دستگاه توزين),1401-12-12,1440,11603,9802,11603,9802,96,0.16208082545141875
313872,شادمهر - مهنه (دستگاه توزين),1401-12-13,1440,10351,8336,10351,8336,95,-0.3761822871883061
313872,شادمهر - مهنه (دستگاه توزين),1401-12-14,1440,11064,8619,11064,8619,94,-0.06964746345657781
313872,شادمهر - مهنه (دستگاه توزين),1401-12-15,1440,12311,9978,12311,9978,94,0.46646603611349957
313872,شادمهر - مهنه (دستگاه توزين),1401-12-16,1440,12986,10552,12986,10552,95,0.7566638005159071
313872,شادمهر - مهنه (دستگاه توزين),1401-12-17,955,8172,6661,11370,9267,95,0.061908856405846945
313872,شادمهر - مهنه (دستگاه توزين),1401-12-18,1440,11108,8912,11108,8912,95,-0.05073086844368014
313872,شادمهر - مهنه (دستگاه توزين),1401-12-19,1440,14606,12596,14606,12596,96,1.4531384350816854
313872,شادمهر - مهنه (دستگاه توزين),1401-12-20,1440,10362,8295,10362,8295,94,-0.3714531384350817
313872,شادمهر - مهنه (دستگاه توزين),1401-12-21,1440,10523,7858,10523,7858,94,-0.30223559759243335
313872,شادمهر - مهنه (دستگاه توزين),1401-12-22,1440,10720,8251,10720,8251,95,-0.2175408426483233
313872,شادمهر - مهنه (دستگاه توزين),1401-12-23,1440,11310,8641,11310,8641,94,0.03611349957007739
313872,شادمهر - مهنه (دستگاه توزين),1401-12-24,1440,12813,10325,12813,10325,95,0.6822871883061049
313872,شادمهر - مهنه (دستگاه توزين),1401-12-25,1440,15343,12940,15343,12940,96,1.7699914015477214
313872,شادمهر - مهنه (دستگاه توزين),1401-12-26,1440,16278,14087,16278,14087,95,2.1719690455717973
313872,شادمهر - مهنه (دستگاه توزين),1401-12-27,1440,15019,13037,15019,13037,95,1.6306964746345658
313872,شادمهر - مهنه (دستگاه توزين),1401-12-28,1440,18601,16732,18601,16732,95,3.1706792777300086
313872,شادمهر - مهنه (دستگاه توزين),1401-12-29,1440,20465,19260,20465,19260,96,3.972055030094583
313872,شادمهر - مهنه (دستگاه توزين),1402-01-01,1440,17619,16922,17619,16922,97,2.748495270851247
313872,شادمهر - مهنه (دستگاه توزين),1402-01-02,1440,17529,16778,17529,16778,94,2.7098022355975924
313872,شادمهر - مهنه (دستگاه توزين),1402-01-03,1320,14723,13929,14723,13929,95,1.503439380911436
313872,شادمهر - مهنه (دستگاه توزين),1402-01-04,1440,16270,15367,16270,15367,96,2.1685296646603613
313872,شادمهر - مهنه (دستگاه توزين),1402-01-05,1440,13958,12452,13958,12452,96,1.174548581255374
313872,شادمهر - مهنه (دستگاه توزين),1402-01-06,1440,12848,11243,12848,11243,96,0.6973344797936372
313872,شادمهر - مهنه (دستگاه توزين),1402-01-07,1440,12208,10602,12208,10602,94,0.42218400687876184
313872,شادمهر - مهنه (دستگاه توزين),1402-01-08,605,3595,3221,11521,10322,95,0.12682717110920033
313872,شادمهر - مهنه (دستگاه توزين),1402-01-09,1440,11564,9989,11564,9989,95,0.14531384350816853
313872,شادمهر - مهنه (دستگاه توزين),1402-01-10,1440,13017,11308,13017,11308,95,0.7699914015477214
313872,شادمهر - مهنه (دستگاه توزين),1402-01-11,1440,13149,11635,13149,11635,94,0.8267411865864145
313872,شادمهر - مهنه (دستگاه توزين),1402-01-12,1440,12082,11127,12082,11127,96,0.36801375752364573
313872,شادمهر - مهنه (دستگاه توزين),1402-01-13,1440,12358,11443,12358,11443,94,0.4866723989681857
313872,شادمهر - مهنه (دستگاه توزين),1402-01-14,1440,10740,9069,10740,9069,94,-0.20894239036973344
313872,شادمهر - مهنه (دستگاه توزين),1402-01-15,1440,9397,7439,9397,7439,95,-0.7863284608770421
313872,شادمهر - مهنه (دستگاه توزين),1402-01-16,1440,9442,7540,9442,7540,95,-0.766981943250215
313872,شادمهر - مهنه (دستگاه توزين),1402-01-17,1440,9941,7940,9941,7940,95,-0.5524505588993981
313872,شادمهر - مهنه (دستگاه توزين),1402-01-18,1440,9282,7538,9282,7538,93,-0.8357695614789338
313872,شادمهر - مهنه (دستگاه توزين),1402-01-19,1440,8300,6260,8300,6260,92,-1.2579535683576957
313872,شادمهر - مهنه (دستگاه توزين),1402-01-20,1330,7439,5320,7989,5713,93,-1.391659501289768
