code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
913552,اصلاندوز - سه‌راهي سربند,1401-12-10,1440,2806,2685,2806,2685,74,0.22959183673469388
913552,اصلاندوز - سه‌راهي سربند,1401-12-11,1435,3044,2895,3065,2914,73,0.8903061224489796
913552,اصلاندوز - سه‌راهي سربند,1401-12-12,1440,2471,2365,2471,2365,74,-0.625
913552,اصلاندوز - سه‌راهي سربند,1401-12-13,1440,3054,2920,3054,2920,74,0.8622448979591837
913552,اصلاندوز - سه‌راهي سربند,1401-12-14,1440,2762,2635,2762,2635,75,0.11734693877551021
913552,اصلاندوز - سه‌راهي سربند,1401-12-15,1440,2588,2494,2592,2497,74,-0.3163265306122449
913552,اصلاندوز - سه‌راهي سربند,1401-12-16,1440,2756,2644,2756,2644,74,0.10204081632653061
913552,اصلاندوز - سه‌راهي سربند,1401-12-17,1440,2629,2521,2629,2521,75,-0.22193877551020408
913552,اصلاندوز - سه‌راهي سربند,1401-12-18,1440,3029,2912,3029,2912,74,0.798469387755102
913552,اصلاندوز - سه‌راهي سربند,1401-12-19,1440,2339,2207,2339,2207,73,-0.9617346938775511
913552,اصلاندوز - سه‌راهي سربند,1401-12-20,1440,2950,2840,2950,2840,75,0.5969387755102041
913552,اصلاندوز - سه‌راهي سربند,1401-12-21,1440,3136,3006,3136,3006,73,1.0714285714285714
913552,اصلاندوز - سه‌راهي سربند,1401-12-22,1440,3144,3036,3144,3036,73,1.0918367346938775
913552,اصلاندوز - سه‌راهي سربند,1401-12-23,1440,2899,2784,2899,2784,72,0.46683673469387754
913552,اصلاندوز - سه‌راهي سربند,1401-12-24,1440,3208,3110,3208,3110,73,1.2551020408163265
913552,اصلاندوز - سه‌راهي سربند,1401-12-25,1440,3220,3105,3220,3105,74,1.2857142857142858
913552,اصلاندوز - سه‌راهي سربند,1401-12-26,1440,2860,2744,2860,2744,72,0.3673469387755102
913552,اصلاندوز - سه‌راهي سربند,1401-12-27,1440,3569,3442,3569,3442,73,2.1760204081632653
913552,اصلاندوز - سه‌راهي سربند,1401-12-28,1440,3570,3449,3570,3449,72,2.1785714285714284
913552,اصلاندوز - سه‌راهي سربند,1401-12-29,1440,3447,3360,3447,3360,73,1.864795918367347
913552,اصلاندوز - سه‌راهي سربند,1402-01-01,1440,3105,3030,3105,3030,74,0.9923469387755102
913552,اصلاندوز - سه‌راهي سربند,1402-01-02,1440,3531,3465,3531,3465,73,2.079081632653061
913552,اصلاندوز - سه‌راهي سربند,1402-01-03,1400,3392,3292,3447,3345,72,1.864795918367347
913552,اصلاندوز - سه‌راهي سربند,1402-01-04,1235,3075,2988,3172,3082,72,1.163265306122449
913552,اصلاندوز - سه‌راهي سربند,1402-01-05,1185,2969,2889,3320,3230,72,1.5408163265306123
913552,اصلاندوز - سه‌راهي سربند,1402-01-06,1145,2886,2811,3198,3114,72,1.2295918367346939
913552,اصلاندوز - سه‌راهي سربند,1402-01-07,1115,2890,2808,3209,3117,73,1.2576530612244898
913552,اصلاندوز - سه‌راهي سربند,1402-01-08,1065,2695,2583,3010,2884,71,0.75
913552,اصلاندوز - سه‌راهي سربند,1402-01-09,1135,2784,2672,2988,2867,71,0.6938775510204082
913552,اصلاندوز - سه‌راهي سربند,1402-01-10,1140,2776,2644,3048,2903,72,0.8469387755102041
913552,اصلاندوز - سه‌راهي سربند,1402-01-11,950,2155,2046,2731,2592,70,0.03826530612244898
913552,اصلاندوز - سه‌راهي سربند,1402-01-12,960,2698,2569,2944,2803,72,0.5816326530612245
913552,اصلاندوز - سه‌راهي سربند,1402-01-13,1035,2702,2639,2722,2658,73,0.015306122448979591
913552,اصلاندوز - سه‌راهي سربند,1402-01-14,1120,2660,2556,2905,2791,71,0.48214285714285715
913552,اصلاندوز - سه‌راهي سربند,1402-01-15,1090,2493,2374,2744,2613,71,0.07142857142857142
913552,اصلاندوز - سه‌راهي سربند,1402-01-16,1020,2248,2159,2680,2573,71,-0.09183673469387756
913552,اصلاندوز - سه‌راهي سربند,1402-01-17,1125,2342,2221,2614,2478,71,-0.2602040816326531
913552,اصلاندوز - سه‌راهي سربند,1402-01-18,1140,2141,2039,2324,2213,71,-1.0
913552,اصلاندوز - سه‌راهي سربند,1402-01-19,1140,2495,2397,2779,2669,72,0.16071428571428573
913552,اصلاندوز - سه‌راهي سربند,1402-01-20,1135,2572,2447,2841,2702,72,0.31887755102040816
