code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
163454,دابودشت - فريدون کنار,1401-12-10,1440,8068,7644,8068,7644,71,0.569937369519833
163454,دابودشت - فريدون کنار,1401-12-11,1440,8128,7793,8128,7793,69,0.6325678496868476
163454,دابودشت - فريدون کنار,1401-12-12,1440,6987,6793,6987,6793,71,-0.558455114822547
163454,دابودشت - فريدون کنار,1401-12-13,1440,7295,6920,7295,6920,72,-0.23695198329853862
163454,دابودشت - فريدون کنار,1401-12-14,1440,7364,6910,7364,6910,72,-0.1649269311064718
163454,دابودشت - فريدون کنار,1401-12-15,1440,7597,7163,7597,7163,72,0.07828810020876827
163454,دابودشت - فريدون کنار,1401-12-16,1440,7789,7383,7789,7383,69,0.278705636743215
163454,دابودشت - فريدون کنار,1401-12-17,1440,7574,7204,7574,7204,71,0.054279749478079335
163454,دابودشت - فريدون کنار,1401-12-18,1440,7829,7487,7829,7487,71,0.32045929018789143
163454,دابودشت - فريدون کنار,1401-12-19,1440,6723,6547,6723,6547,72,-0.8340292275574113
163454,دابودشت - فريدون کنار,1401-12-20,1440,7551,7112,7551,7112,71,0.030271398747390398
163454,دابودشت - فريدون کنار,1401-12-21,1440,7653,7178,7653,7178,71,0.13674321503131523
163454,دابودشت - فريدون کنار,1401-12-22,1440,7606,7109,7606,7109,71,0.08768267223382047
163454,دابودشت - فريدون کنار,1401-12-23,1440,7669,7177,7669,7177,71,0.1534446764091858
163454,دابودشت - فريدون کنار,1401-12-24,1440,7746,7316,7746,7316,70,0.23382045929018788
163454,دابودشت - فريدون کنار,1401-12-25,1435,8368,8059,8372,8062,69,0.8872651356993737
163454,دابودشت - فريدون کنار,1401-12-26,1425,8147,7931,8158,7941,69,0.6638830897703549
163454,دابودشت - فريدون کنار,1401-12-27,1435,8234,7965,8285,8014,72,0.7964509394572025
163454,دابودشت - فريدون کنار,1401-12-28,1430,8603,8381,8616,8393,70,1.1419624217118998
163454,دابودشت - فريدون کنار,1401-12-29,1440,8127,8016,8127,8016,70,0.6315240083507306
163454,دابودشت - فريدون کنار,1402-01-01,1440,8620,8555,8620,8555,65,1.1461377870563674
163454,دابودشت - فريدون کنار,1402-01-02,1435,7171,7103,7173,7104,64,-0.36430062630480164
163454,دابودشت - فريدون کنار,1402-01-03,1410,7270,7186,7286,7201,72,-0.24634655532359082
163454,دابودشت - فريدون کنار,1402-01-04,1420,7650,7558,7662,7569,71,0.14613778705636743
163454,دابودشت - فريدون کنار,1402-01-05,1440,7742,7629,7742,7629,71,0.22964509394572025
163454,دابودشت - فريدون کنار,1402-01-06,1440,8125,7960,8125,7960,71,0.6294363256784968
163454,دابودشت - فريدون کنار,1402-01-07,1440,8142,7959,8142,7959,71,0.6471816283924844
163454,دابودشت - فريدون کنار,1402-01-08,1440,8227,8021,8227,8021,71,0.7359081419624217
163454,دابودشت - فريدون کنار,1402-01-09,1440,8614,8428,8614,8428,71,1.139874739039666
163454,دابودشت - فريدون کنار,1402-01-10,1440,8884,8663,8884,8663,70,1.4217118997912317
163454,دابودشت - فريدون کنار,1402-01-11,1440,6938,6853,6938,6853,65,-0.6096033402922756
163454,دابودشت - فريدون کنار,1402-01-12,1440,6128,6013,6128,6013,65,-1.4551148225469728
163454,دابودشت - فريدون کنار,1402-01-13,1440,6681,6611,6681,6611,72,-0.8778705636743215
163454,دابودشت - فريدون کنار,1402-01-14,1440,6995,6825,6995,6825,73,-0.5501043841336117
163454,دابودشت - فريدون کنار,1402-01-15,1440,7255,6970,7255,6970,71,-0.278705636743215
163454,دابودشت - فريدون کنار,1402-01-16,1440,7686,7379,7686,7379,70,0.17118997912317327
163454,دابودشت - فريدون کنار,1402-01-17,1440,7951,7696,7951,7696,70,0.44780793319415446
163454,دابودشت - فريدون کنار,1402-01-18,1440,6849,6701,6849,6701,70,-0.7025052192066806
163454,دابودشت - فريدون کنار,1402-01-19,1440,7289,6889,7289,6889,70,-0.24321503131524008
163454,دابودشت - فريدون کنار,1402-01-20,1440,7006,6630,7006,6630,71,-0.5386221294363257
