code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-10,1435,45439,39450,45625,39611,84,1.2809139784946237
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-11,1440,43094,37809,43094,37809,86,0.6005376344086022
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-12,1435,39243,34925,39404,35068,86,-0.3913978494623656
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-13,1210,34129,29976,43314,38043,86,0.6596774193548387
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-14,1415,42359,36596,43062,37203,85,0.5919354838709677
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-15,1430,44440,38646,44658,38835,86,1.020967741935484
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-16,1425,46432,40441,47200,41109,86,1.7043010752688172
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-17,1440,38278,33075,38278,33075,86,-0.6940860215053763
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-18,1440,41622,36891,41622,36891,86,0.20483870967741935
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-19,1425,38544,34216,39067,34680,84,-0.48198924731182796
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-20,1425,45196,39931,45794,40459,86,1.3263440860215054
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-21,1420,44162,38284,44996,39006,85,1.1118279569892473
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-22,1435,42476,36736,42672,36905,80,0.4870967741935484
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-23,1430,42902,37211,43311,37565,86,0.6588709677419354
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-24,1430,49552,43646,49989,44030,85,2.454032258064516
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-25,1425,48739,43214,49445,43839,85,2.307795698924731
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-26,1435,45926,41106,46067,41232,85,1.3997311827956989
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-27,1440,51999,47159,51999,47159,85,2.9943548387096772
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-28,1435,52077,47505,52393,47793,85,3.100268817204301
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1401-12-29,1440,50726,47664,50726,47664,85,2.6521505376344088
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-01,1440,42055,40401,42055,40401,84,0.32123655913978494
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-02,1430,50532,48683,50795,48936,83,2.670698924731183
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-03,1415,49669,47813,51016,49109,83,2.7301075268817203
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-04,1420,50234,48185,51160,49073,83,2.7688172043010755
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-05,1440,50931,48235,50931,48235,84,2.707258064516129
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-06,1440,49284,46038,49284,46038,83,2.264516129032258
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-07,1435,44063,40926,44294,41140,76,0.9231182795698925
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-08,1425,47466,44212,48053,44758,83,1.9336021505376344
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-09,1430,46803,43365,47157,43692,84,1.6927419354838709
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-10,1435,43861,40822,43981,40933,84,0.8389784946236559
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-11,1415,39644,37367,40606,38273,82,-0.06827956989247312
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-12,1440,34119,32477,34119,32477,85,-1.8120967741935483
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-13,1435,40911,39592,41248,39918,82,0.1043010752688172
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-14,1430,44426,40925,44841,41307,87,1.0701612903225806
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-15,1430,42013,37830,42401,38179,87,0.414247311827957
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-16,1435,42752,37762,42973,37957,86,0.568010752688172
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-17,1440,40789,36296,40789,36296,86,-0.019086021505376343
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-18,1430,37868,34159,38188,34447,84,-0.7182795698924731
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-19,1440,42172,37524,42172,37524,86,0.35268817204301073
414805,مرودشت - شيراز (زرقان - رکن‌آباد),1402-01-20,1440,41016,36029,41016,36029,86,0.041935483870967745
