code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
143275,نيزار - قم (کارخانه سيمان),1401-12-10,1440,3434,2830,3434,2830,70,0.07217694994179279
143275,نيزار - قم (کارخانه سيمان),1401-12-11,1440,3480,3007,3480,3007,71,0.12572759022118743
143275,نيزار - قم (کارخانه سيمان),1401-12-12,1440,4242,3917,4242,3917,71,1.0128055878928988
143275,نيزار - قم (کارخانه سيمان),1401-12-13,1440,3241,2711,3180,2659,70,-0.22351571594877764
143275,نيزار - قم (کارخانه سيمان),1401-12-14,1440,3144,2559,3144,2559,70,-0.26542491268917345
143275,نيزار - قم (کارخانه سيمان),1401-12-15,1440,3660,3038,3660,3038,70,0.3352735739231665
143275,نيزار - قم (کارخانه سيمان),1401-12-16,1440,4239,3642,4239,3642,71,1.009313154831199
143275,نيزار - قم (کارخانه سيمان),1401-12-17,1440,3207,2829,3207,2829,70,-0.1920838183934808
143275,نيزار - قم (کارخانه سيمان),1401-12-18,1440,3422,2928,3422,2928,70,0.05820721769499418
143275,نيزار - قم (کارخانه سيمان),1401-12-19,1440,5109,4760,5109,4760,70,2.0221187427240976
143275,نيزار - قم (کارخانه سيمان),1401-12-20,1440,3601,2992,3601,2992,70,0.26658905704307334
143275,نيزار - قم (کارخانه سيمان),1401-12-21,1440,3493,2894,3493,2894,69,0.1408614668218859
143275,نيزار - قم (کارخانه سيمان),1401-12-22,1440,3564,2912,3564,2912,68,0.22351571594877764
143275,نيزار - قم (کارخانه سيمان),1401-12-23,1440,3024,2532,3024,2532,69,-0.4051222351571595
143275,نيزار - قم (کارخانه سيمان),1401-12-24,1440,3636,3062,3636,3062,69,0.3073341094295693
143275,نيزار - قم (کارخانه سيمان),1401-12-25,1435,3884,3414,3887,3416,70,0.59953434225844
143275,نيزار - قم (کارخانه سيمان),1401-12-26,1425,4151,3802,4159,3809,71,0.9161816065192084
143275,نيزار - قم (کارخانه سيمان),1401-12-27,1430,3590,3205,3390,3026,71,0.020954598370197905
143275,نيزار - قم (کارخانه سيمان),1401-12-28,1425,3119,2922,3109,2912,72,-0.3061699650756694
143275,نيزار - قم (کارخانه سيمان),1401-12-29,1420,3156,3082,3166,3091,73,-0.239813736903376
143275,نيزار - قم (کارخانه سيمان),1402-01-01,1395,2339,2318,2358,2336,72,-1.180442374854482
143275,نيزار - قم (کارخانه سيمان),1402-01-02,1370,3223,3196,3265,3237,70,-0.12456344586728754
143275,نيزار - قم (کارخانه سيمان),1402-01-03,1395,3497,3459,3518,3479,73,0.16996507566938301
143275,نيزار - قم (کارخانه سيمان),1402-01-04,1390,4530,4459,4551,4479,72,1.3725261932479627
143275,نيزار - قم (کارخانه سيمان),1402-01-05,1440,3838,3709,3838,3709,71,0.5424912689173458
143275,نيزار - قم (کارخانه سيمان),1402-01-06,1440,3415,3245,3415,3245,72,0.050058207217694994
143275,نيزار - قم (کارخانه سيمان),1402-01-07,1440,3166,2993,3166,2993,72,-0.239813736903376
143275,نيزار - قم (کارخانه سيمان),1402-01-08,1440,3027,2839,3027,2839,71,-0.40162980209545984
143275,نيزار - قم (کارخانه سيمان),1402-01-09,1440,3017,2808,3017,2808,72,-0.41327124563445866
143275,نيزار - قم (کارخانه سيمان),1402-01-10,1440,3228,3052,3228,3052,72,-0.16763678696158324
143275,نيزار - قم (کارخانه سيمان),1402-01-11,1440,3888,3820,3888,3820,72,0.6006984866123399
143275,نيزار - قم (کارخانه سيمان),1402-01-12,1440,4400,4328,4400,4328,72,1.1967403958090803
143275,نيزار - قم (کارخانه سيمان),1402-01-13,1440,6017,5962,6017,5962,71,3.079161816065192
143275,نيزار - قم (کارخانه سيمان),1402-01-14,1440,5332,5086,5332,5086,71,2.281722933643772
143275,نيزار - قم (کارخانه سيمان),1402-01-15,1440,3338,2987,3338,2987,71,-0.03958090803259604
143275,نيزار - قم (کارخانه سيمان),1402-01-16,1440,2832,2503,2832,2503,71,-0.6286379511059371
143275,نيزار - قم (کارخانه سيمان),1402-01-17,1440,2957,2660,2957,2660,72,-0.4831199068684517
143275,نيزار - قم (کارخانه سيمان),1402-01-18,1440,3527,3351,3527,3351,72,0.18044237485448195
143275,نيزار - قم (کارخانه سيمان),1402-01-19,1440,2858,2489,2858,2489,71,-0.5983701979045402
143275,نيزار - قم (کارخانه سيمان),1402-01-20,1440,2519,2125,2519,2125,70,-0.9930151338766007
