code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
214553,سفيددشت - زرين‌شهر,1401-12-10,1405,4211,2141,4288,2180,94,-0.11460957178841309
214553,سفيددشت - زرين‌شهر,1401-12-11,1395,4110,2329,4171,2363,95,-0.2619647355163728
214553,سفيددشت - زرين‌شهر,1401-12-12,1440,4676,3018,4676,3018,96,0.37405541561712846
214553,سفيددشت - زرين‌شهر,1401-12-13,1220,3424,2198,4014,2576,94,-0.4596977329974811
214553,سفيددشت - زرين‌شهر,1401-12-14,1385,3987,2456,4183,2576,93,-0.24685138539042822
214553,سفيددشت - زرين‌شهر,1401-12-15,1435,4397,2608,4420,2621,92,0.05163727959697733
214553,سفيددشت - زرين‌شهر,1401-12-16,1440,4507,2829,4507,2829,93,0.16120906801007556
214553,سفيددشت - زرين‌شهر,1401-12-17,1440,3821,1754,3821,1754,93,-0.7027707808564232
214553,سفيددشت - زرين‌شهر,1401-12-18,1440,3955,2687,3955,2687,95,-0.5340050377833753
214553,سفيددشت - زرين‌شهر,1401-12-19,1415,4611,3207,4652,3235,96,0.3438287153652393
214553,سفيددشت - زرين‌شهر,1401-12-20,1435,4421,2909,4438,2920,95,0.0743073047858942
214553,سفيددشت - زرين‌شهر,1401-12-21,1350,3923,2650,4272,2885,93,-0.13476070528967254
214553,سفيددشت - زرين‌شهر,1401-12-22,1360,4179,1799,4389,1889,91,0.012594458438287154
214553,سفيددشت - زرين‌شهر,1401-12-23,1270,4051,2727,4492,3023,92,0.14231738035264482
214553,سفيددشت - زرين‌شهر,1401-12-24,1435,4705,3049,4725,3061,92,0.4357682619647355
214553,سفيددشت - زرين‌شهر,1401-12-25,1410,4578,3140,4762,3266,89,0.482367758186398
214553,سفيددشت - زرين‌شهر,1401-12-26,1440,4813,3306,4813,3306,87,0.5465994962216625
214553,سفيددشت - زرين‌شهر,1401-12-27,1430,4698,3212,4733,3235,90,0.44584382871536526
214553,سفيددشت - زرين‌شهر,1401-12-28,1115,3964,3049,4454,3425,89,0.09445843828715365
214553,سفيددشت - زرين‌شهر,1401-12-29,1440,3515,2893,3515,2893,92,-1.0881612090680102
214553,سفيددشت - زرين‌شهر,1402-01-01,1440,2385,1946,2385,1946,96,-2.5113350125944582
214553,سفيددشت - زرين‌شهر,1402-01-02,990,2665,2504,3237,3041,96,-1.438287153652393
214553,سفيددشت - زرين‌شهر,1402-01-03,1420,3580,3168,3662,3240,94,-0.9030226700251889
214553,سفيددشت - زرين‌شهر,1402-01-04,1390,6162,5588,6208,5629,94,2.3035264483627205
214553,سفيددشت - زرين‌شهر,1402-01-05,1425,6329,5602,6448,5707,91,2.6057934508816123
214553,سفيددشت - زرين‌شهر,1402-01-06,1405,6108,3795,6164,3829,96,2.248110831234257
214553,سفيددشت - زرين‌شهر,1402-01-07,1400,5830,4953,5969,5071,92,2.0025188916876573
214553,سفيددشت - زرين‌شهر,1402-01-08,1440,5725,4735,5725,4735,91,1.6952141057934509
214553,سفيددشت - زرين‌شهر,1402-01-09,1440,5888,4592,5888,4592,90,1.9005037783375316
214553,سفيددشت - زرين‌شهر,1402-01-10,1440,5922,4872,5922,4872,91,1.9433249370277077
214553,سفيددشت - زرين‌شهر,1402-01-11,680,2719,2015,6797,5037,94,3.045340050377834
214553,سفيددشت - زرين‌شهر,1402-01-12,1435,6651,5003,6663,5012,97,2.876574307304786
214553,سفيددشت - زرين‌شهر,1402-01-13,1435,9382,7837,9400,7852,90,6.32367758186398
214553,سفيددشت - زرين‌شهر,1402-01-14,1425,7258,5828,7344,5897,99,3.734256926952141
214553,سفيددشت - زرين‌شهر,1402-01-15,1405,5356,3528,5517,3634,91,1.433249370277078
214553,سفيددشت - زرين‌شهر,1402-01-16,1345,4208,2968,4645,3276,89,0.3350125944584383
214553,سفيددشت - زرين‌شهر,1402-01-17,1435,4401,3064,4413,3072,85,0.042821158690176324
214553,سفيددشت - زرين‌شهر,1402-01-18,1395,5550,3565,5726,3678,89,1.6964735516372795
214553,سفيددشت - زرين‌شهر,1402-01-19,1430,4469,2771,4481,2778,91,0.12846347607052896
214553,سفيددشت - زرين‌شهر,1402-01-20,1360,3936,2131,4160,2252,89,-0.27581863979848864
