code,name,est_sum_total_est
643163.0,سيرجان - حاجي‌آباد (باغات),274527
543352,رضوانشهر - انزلي,273686
264415,جاده قديم بستان آباد - تبريز (تبريز),273656
643231.0,بندرعباس - ايسين(راه آهن),273480
323104,بجنورد - اسفراين (بجنورد),273449
183268,آزادراه كرج- تهران (همت-مرز استان),272855
114359.0,آزادراه آبيک - چرمشهر(تقاطع اخترآباد),271892
153271.0,اشتهارد - بوئين زهرا,271302
913103,اردبيل - سرعين,271153
323103,بجنورد - آشخانه (کريک),271047
543901,تالش - آستارا,270770
753245,همدان - صالح آباد,270149
853105,ياسوج - پاتاوه,269576
414801,جاده قديم سعادت شهر - مرودشت,269183
413159,قائميه - دشت ارژن,268910
163101,ساري - کياسر (شکتا),268772
853301.0,گچساران - باباميدان (بوستان),266948
913104,اردبيل - گرمي (اردبيل - سه‌راه مشکين‌شهر),266617
673601,خرمدره - ابهر,266242
323154,اسفراين - بجنورد (بجنورد),265826
713952.0,سه راهي نهاوند - کنگاور,265425
953451,کازرون - برازجان (دالکي - برازجان),264925
323152,آشخانه - بجنورد (بيدک),264569
314302,سبزوار - شاهرود (سبزوار - داورزن),264487
263951,آزادراه زنجان - تبريز (مرز استان - عوارضي مياندوآب),263910
713107,ماهيدشت - اسلام آباد,263467
143179,آزادراه ساوه - سلفچگان (آوه - سه‌راه تفرش),263400
673401,آزادراه زنجان - تبريز (سرچم - مرز استان),263037
573273,امام زاده - اروميه,262491
313801,تربت‌حيدريه - سه‌راه شادمهر,262441
163214,آمل - رودهن (شاه زيد - سه راه بلده),262316
913153,سرعين - اردبيل,262313
853351,باباميدان - گچساران (بوستان),261856
573223,اروميه - امام زاده,261588
314320,سبزوار - نيشابور (زعفرانيه),260042
513111,اراك - فرمهين,259973
643802,سه‌راهي چاه اسماعيل - ميناب,259971
213106,اصفهان - زيار,259869
643178,خونسرخ - گچين,259470
543302,انزلي - رضوانشهر,259277
315701,نيشابور - سبزوار (نيشابور),258781
543118,لنگرود - چمخاله,258681
813155,سه راهي الشتر - خرم آباد,258584
673210,آزادراه زنجان - تبريز (بين دو عوارضي زنجان),258354
813208,خرم‌آباد - پلدختر (چم انجير),258248
264552,مرند - صوفيان,258214
543168,چمخاله - لنگرود,258020
414102,شيراز - سروستان,257922
543951,آستارا - تالش,257363
323501,فاروج - قوچان (فاروج),256957
773369,گندمان - بروجن,255986
213114,اصفهان - فرودگاه(قهجاورستان),255755
573103,سرو - اروميه (اروميه),255717
363254,حميديه - اهواز,255262
363354,آزادراه پل زال - انديمشک,255192
643281,ايسين - بندرعباس(راه آهن),254988
953401,برازجان - کازرون (برازجان - دالکي) (متناظر توزين),254957
313851,سه‌راهي شادمهر - تربت‌حيدريه,254825
113963,ملارد - شهريار(بلوار وليعصر),254785
873152,مهديشهر - سمنان,254687
753105,آزادراه همدان - ساوه (تقاطع جاده کميجان - پل 123),253935
643108,بندرعباس - حاجي‌آباد (دشت امام - فين),253340
973503,گنبد - مينودشت,253238
263155,آزادراه زنجان - تبريز (عوارضي مياندوآب - هشترود),253230
873102,سمنان - مهديشهر,251439
513604,سلفچگان - دليجان (سد 15 خرداد),251264
873280,دامغان - سمنان (کمربندي سمنان),251120
573951.0,اروميه - مهاباد (محمديار - مهاباد),251078
323155.0,بجنورد - شيروان (سيساب) (متناظر توزين),250982
163370,کمربندي جنوبي بابل (آمل - بابل),250601
149955,جعفريه - قم (دوربين),250340
263105,آزادراه تبريز - زنجان (هشترود - عوارضي مياندوآب),250304
149905,قم - جعفريه (دوربين),249836
453958,شهربابک - سيرجان,248972
643128,گچين - خونسرخ,248182
214762,نجف‌آباد - اصفهان (نجف‌آباد - فولادشهر),247847
543235,رشت - جيرده,247809
713851,صحنه - کنگاور (متناظر توزين),245465
313822,مهنه - شادمهر (متناظر توزين),244933
214205,آزادراه کاشان - نطنز (نطنز),244920
263154,آزادراه زنجان - تبريز (هشترود - بستان‌آباد),244700
853155,پاتاوه - ياسوج,244144
544302,فومن - سراوان (سراوان),243907
263901,آزادراه تبريز - زنجان (عوارضي مياندوآب - مرز استان),243252
733466,ديواندره - سقز (سقز),242966
323552,فاروج - شيروان,242757
973308,گرگان - علي آباد (متناظر توزين),242370
213284,اردستان - نطنز (آزادراه کنار گذر شرقي - کيلومتر30),242176
753295,صالح آباد - همدان (صالح آباد) (متناظر توزين),242165
544151,پونل - ضيابر,242026
214552,مبارکه - اصفهان,241631
183155,چالوس - کرج (گچسر),241608
414819.0,مرودشت - سعادت شهر,241133
853101,ياسوج - بابا ميدان,241110
214502,اصفهان - مبارکه,240392
713951,کنگاور - اسدآباد,240265
263112,کمربندي غربي تبريز - صوفيان,239649
313872,شادمهر - مهنه,239448
263162,صوفيان - کمربندي غربي تبريز,239206
913102,اردبيل - خلخال (اردبيل),239194
363204,اهواز - حميديه,239027
643158,حاجي‌آباد - بندرعباس (فين - دشت امام),239006
643156,دشت امام - بندرعباس,238932
114309.0,آزادراه چرمشهر - آبيک (تقاطع اخترآباد),238455
363304,آزادراه انديمشک - پل زال,236786
873356,کاهک - ميامي,236785
263753,ايواغلي - مرند (کشکسراي - مرند),236545
733110,سنندج - سه راهي موچش,236515
263703,مرند - ايواغلي (مرند - کشکسراي),236421
543112,پير بازار - ضيابر,236221
213156,زيار - اصفهان,236216
713801,کنگاور - صحنه,236200
913152,خلخال - اردبيل (اردبيل),235704
953661,سيراف - عسلويه,235604
543601,کلاچاي - چابکسر,235549
413109,دشت ارژن - قائميه,235137
753106,ملاير - جوکار,234617
643109,بندرعباس - حاجي‌آباد (سه‌راهي فين - سر چاهان),234009
183218,آزادراه تهران- کرج (همت-مرز استان),233991
414402,کازرون - برازجان (کازرون - کنارتخته),233956
953651,عسلويه - کنگان,233625
163453,بهنمير - بابلسر,233020
414302,فيروزآباد - کوار (سه‌راهي ميمند - کوار),232424
753201,سه راهي صالح آباد - اسد آباد,232118
114206,تهران - وردآورد (همت),231357
713901,اسدآباد - کنگاور,231190
414452,برازجان - کازرون (کنارتخته - کازرون),231132
543162,ضيابر - پير بازار,230864
733416,سقز - ديواندره (سقز),230393
363314,کمربندي انديمشک - دزفول (غرب به شرق),230354
953611,عسلويه - سيراف,230297
314370,نيشابور - سبزوار (زعفرانيه),230158
163701,محمودآباد - نور,229695
913154,گرمي - اردبيل (سه‌راه مشکين‌شهر - اردبيل),228925
543120,گورابجير - منطقه آزاد,228580
974251.0,تنگراه - سه‌راهي کلاله,228268
973902,آزادشهر - گنبد,227975
973802,آق قلا - گنبد,227697
753251,اسد آباد - سه راهي صالح آباد,227135
163401,فريدونکنار - محمودآباد,227007
753352,سه راهي پايگاه نوژه - کوريجان,226336
263714,صوفيان - مرند (مرند),225830
573275.0,سلماس - اروميه(سلماس - نوشين شهر),225329
263104,آزادراه تبريز - زنجان (بستان‌آباد - هشترود),225214
973301,علي آباد - آزادشهر,224746
643504,سه راهي گهکم - حاجي آباد,224703
973852,گنبد - آق قلا,224684
773153,سفيددشت - بروجن,224525
974201.0,سه‌راهي کلاله - تنگراه,223990
143129,آزادراه سلفچگان - ساوه (سه‌راه تفرش - آوه),223677
913559,آستارا - اردبيل (تونل حيران - نمين),223015
953601,کنگان - عسلويه,222343
414352,کوار - فيروزآباد (کوار - سه‌راهي ميمند),221885
363114,شوشتر - ملاثاني,221712
363164,ملاثاني - شوشتر,221550
323357,چمن بيد - آشخانه (آشخانه),221458
753156,جوکار - ملاير,221281
853151,باباميدان - ياسوج,221087
333230,بيرجند - قاين (بيرجند),221084
143201,قم - جمکران (بلوار انتظار),220936
753766,ملاير - جوکار (ملاير) (متناظر توزين),220131
215154,آزادراه اصفهان - شاهين‌شهر (آزادراه معلم),218989
414869.0,سعادت شهر - مرودشت,218983
414802,سعادتشهر - صفاشهر,218959
513704,شازند - سه راهي شازند,218743
974253,سه راهي کلاله - کلاله,218676
933105,کمربندي يزد - زارچ,218156
213283,اردستان- نطنز (آزادراه کنار گذر شرقي - کيلومتر1),217752
544101,ضيابر - پونل,217748
263764,مرند - صوفيان (مرند) (متناظر توزين),217710
213234,نطنز - اردستان (آزادراه کنار گذر شرقي - کيلومتر30),217221
833272.0,چوار - ايلام,215850
143159,آزادراه ساوه - سلفچگان (سه‌راه تفرش - سلفچگان),215698
313172,مشهد - فريمان (سنگ بست - فريمان),215652
153404.0,آزادراه آبيک - چرم شهر (آبيک),215464
414952,قائميه - نورآباد,215313
953115,عالي شهر - نيروگاه اتمي,215152
414164,آزاد راه اصفهان - شيراز (مرودشت),214993
363102,اهواز - آبادان (اهواز - دارخوين),214596
953178,اهرم - چغادک,214045
313104,مشهد - فريمان (تپه سلام - سنگ بست),213983
773156,اصفهان - شهرکرد (تونل رخ),213845
953128,چغادک - اهرم,213573
363152,آبادان - اهواز (دارخوين - اهواز),212882
413267.0,فسا - سروستان (سه‌راهي فسا - سروستان),212813
364551,دزفول - شوشتر,212470
913509,اردبيل - آستارا (نمين - تونل حيران),212195
264852,سه‌راهي هريس - سه‌راهي خواجه,212075
313122,فريمان - مشهد (فريمان - سنگ بست),212012
114301,کمربندي دوم تهران (جاده ورامين - شورآباد),211943
953454,کازرون - برازجان (کنارتخته - دالکي),211394
813667,آزادراه اراک - بروجرد,211189
643106,بندرعباس - دشت امام,210935
733160,سه راهي موچش - سنندج,210861
363364,کمربندي دزفول - انديمشک (شرق به غرب),210583
114413,شريف آباد - گرمسار,210513
413123.0,شيراز - سپيدان (سه‌راهي قلات - سپيدان),210335
574151,ماکو - بازرگان,210305
953404,برازجان - کازرون (دالکي - کنارتخته),210178
213164,فرودگاه - اصفهان(قهجاورستان),210036
813107,آزادراه خرم‌آباد - انديمشک (خرم‌آباد - پل زال),209830
364501,شوشتر - دزفول,209740
313235,مشهد - ميامي,209624
713155,کوزران - کرمانشاه,209177
323502,شيروان - فاروج,209057
543555,منجيل - رودبار,209041
713902.0,کنگاور - سه راهي نهاوند,208952
264501,صوفيان - شبستر,208766
453567,زاهدان - بم (متناظر توزين),208646
114152,جاده قديم ساوه - تهران (پرند - رباط‌کريم),208542
753716,جوکار - ملاير (ملاير),208433
933552,دهشير - تفت (اسلاميه),208386
543452.0,کياشهر - آستانه,207348
153454.0,آزادراه چرم شهر - آبيک (آبيک),207258
543201,آستارا - اردبيل (آستارا - آق چاي),207058
264802,سه‌راهي خواجه - سه‌راهي هريس,206978
933155,کمربندي زارچ - يزد,206904
143109,آزادراه سلفچگان - ساوه (سلفچگان - جاده تفرش),206704
323153,آشخانه - بجنورد (کريک),206633
113801,لواسانات - فشم,206077
773103,بروجن - سفيددشت,206041
264551,شبستر - صوفيان,205719
113391,آزادراه شمال - تهران (قطعه اول - بعد از تونل 12),205649
213103,اصفهان - مورچه‌خورت (پليس‌راه),204558
263251,عجب شير - آذرشهر,204300
733652,قروه - دهگلان,203776
543283,رشت - سنگر,203339
933353,عقدا - اردکان,202751
414902,نورآباد - قائميه (متناظر توزين),202668
414114,آزاد راه شيراز - اصفهان (مرودشت),202330
933802,يزد - ميبد,201833
543403,حسن رود - کياشهر,201658
733851,کرمانشاه - کامياران (كامياران),201263
315773,جاده قديم سبزوار - نيشابور (فيروزه - نيشابور),201095
114102,جاده قديم تهران - ساوه (رباط‌کريم - پرند),200965
543103,کوچصفهان - سنگر,200844
453401,بردسير - سيرجان,200798
414605,لار - گراش,200344
414852,صفاشهر - سعادتشهر,199363
543402.0,آستانه - کياشهر,199246
114101,تهران - حسن آباد (جاده قديم قم),198619
323307,آشخانه - چمن بيد (آشخانه),198268
733102,سنندج - دهگلان,197878
643554,حاجي آباد - سه راهي گهکم (متناظر توزين),197648
813502,ازنا - اليگودرز,197384
414308.0,فيروز آباد - قير,197290
213921,شهرضا - ايزدخواست (منظريه),197067
573225.0,اروميه - سلماس(نوشين شهر - سلماس),196980
933502,تفت - دهشير (اسلاميه),196575
214712,اصفهان - نجف‌آباد (فولادشهر - نجف‌آباد),196474
573952,مهاباد - مياندوآب,196207
713105,کرمانشاه - کوزران,195982
453908,سيرجان - شهربابک,195502
114351,کمربندي دوم تهران (شورآباد - جاده ورامين),195490
363501,باغملک - ايذه,195211
143134,قم - جعفريه,195159
573902,مياندوآب - مهاباد,195078
113810,عوارضي آزادراه تهران- پرديس (فاز8 ) (مجموع گيت ها),194344
733551,حسين آباد - ديواندره,194107
953468,ابپخش - برازجان,193511
313224,تربت حيدريه - مشهد (کمربندي تربت حيدريه) (متناظر توزين),193480
753302,کوريجان - سه راهي پايگاه نوژه,193184
713251,اسلام آباد - حميل,193149
643651,دهبارز - منوجان (دهباز),192992
414901.0,نورآباد - گچساران (باباميدان - گچساران),192323
215104,آزادراه شاهين‌شهر - اصفهان (آزادراه معلم),191888
363551,ايذه - باغملک,191686
974203,کلاله - سه راهي کلاله,191349
643151,آزادراه عوارضي بندر شهيد رجايي - بندرعباس,190984
544352,سراوان - فومن (سراون),189937
773451,چلگرد - فارسان (فارسان),189568
733602,دهگلان - قروه,189500
113851,فشم - لواسانات,189126
643601,منوجان - دهبارز (دهبارز),188961
673172,خرمدره - زنجان (قبل از پليس راه),188643
773161,فارسان - سورشجان,188486
313274,مشهد - تربت حيدريه (کمربندي تربت حيدريه),188329
215102,شاهين‌شهر - مورچه‌خورت (بزرگراه آزادگان),188144
913201,اردبیل - نير (نیر),188133
215158,ميمه - مورچه‌خورت (سه راهي نطنز - مورچه خورت),188132
413217.0,سروستان - فسا (سروستان - سه‌راهي فسا),187895
414310.0,فيروزآباد -جم (محور جديد ),187385
313154,فريمان - مشهد (سنگ بست - تپه سلام),187087
543453,کياشهر - حسن رود,187038
913277,خلخال - اردبيل (متناظر توزين),186875
153201,قزوين - بوئين‌زهرا,186830
773157,نافچ - شهرکرد,186791
323304.0,آشخانه - چمن بيد (چمن بيد),186739
543251,اردبيل - آستارا (آق چاي - آستارا),186692
414358.0,قير - فيروز آباد,186667
413173.0,سپيدان - شيراز (سپيدان - سه‌راهي قلات),186646
933303,اردکان - عقدا,186560
813655.0,کمربندي جنوبي خرم آباد (جنوب به شمال),186286
773106,شهرکرد - اصفهان (تونل رخ),186071
714201.0,سه راهي هرسين - هرسين,185822
414951.0,گچساران - نورآباد (گچساران - باباميدان),185347
414360.0,جم - فيروز آباد ( محور جديد ),185319
414754,بندرعباس - لامرد,185250
733501,ديواندره - حسين آباد,185239
113264,لواسانات - تهران (سوهانک),185141
713288,کامياران - کرمانشاه (قزانچي) (متناظر توزين),184361
573271,مهاباد - اروميه (حيدرآباد - رشکان ),184207
773357,گوشکي - گندمان,184114
953418,برازجان - ابپخش,183762
453702,انار - رفسنجان,183715
714251.0,هرسين - سه راهي هرسين,183095
713157,اسلام آباد - ماهيدشت,182957
573221,اروميه - مهاباد (رشکان - حيدرآباد) (متناظر توزين),182948
813552,اليگودرز - ازنا (متناظر توزين),182689
673653,خرمدره - زنجان (متناظر توزين),182596
573901.0,مهاباد - اروميه (مهاباد - محمديار),182159
673603,زنجان - خرمدره,181655
713238,کرمانشاه - کامياران (قزانچي),181240
773307,گندمان - گوشکي,181052
713201,حميل - اسلام آباد,180825
543233,سنگر- رشت,180742
453102,سه‌راهي راين - ماهان (ماهان),180354
953201,چغادک - خورموج (خورموج),179646
753301,صالح آباد - قروه,179228
953652,جم - بندر سيراف,179173
913251,نير - اردبیل (نیر),179013
913227,اردبيل - خلخال,178978
953702,گناوه - ديلم,178730
543153,سنگر - کوچصفهان,177820
773111,سورشجان - فارسان,177672
753284,تويسرکان - همدان(گنجنامه),177455
753234,همدان - تويسرکان (گنجنامه),177156
773107,شهرکرد - نافچ,176967
113214,تهران - لواسانات (سوهانک),176429
913301,اردبيل - آستارا (تونل حيران - آق چاي),176399
973954,جنگل گلستان - تنگراه,176285
733152,دهگلان - سنندج,175484
543285,جيرده - رشت,175239
573551,خوي - سه راه ايواغلي,174958
813603,بروجرد - اشترينان,174836
363656,هنديجان - ماهشهر (ماهشهر),174804
453297,هوتک (چترود) - کرمان,174730
315723,جاده قديم نيشابور - سبزوار (نيشابور - فيروزه),174581
453247,کرمان - هوتک (چترود),174518
215108,مورچه‌خورت - ميمه (سه راهي نطنز - مورچه خورت),173858
513753,بروجرد - توره (سه‌راهي ملاير),173787
214753,گلپايگان - علويجه (علويجه),173331
153207,بوئين‌زهرا - دانسفهان,173230
753283,غارعليصدر- همدان (قبل از سه راهي بهار),172859
773401,فارسان - چلگرد (فارسان),172821
953251,خورموج - چغادک (خورموج),172794
453651,باغين - بردسير,172793
953152,دير - بوشهر (عامري),172441
574103,ماکو - سه‌راهي ايواغلي (ماکو - يولاگلدي) (متناظر توزين),172027
933852,ميبد - يزد,171550
213269,سجزي - اصفهان,170763
753351,قروه - صالح آباد,170032
573253,سقز - بوکان (بوکان),169936
323309,چمن بيد - جنگل گلستان (چشمه خان),169902
643751,درگهان - لافت,169844
213233,نطنز - اردستان (آزادراه کنار گذر شرقي - کيلومتر1),169577
813160,دوره چگني - خرم‌آباد,169435
414655.0,گراش - لار,169427
263201,آذرشهر - عجب شير,169367
453152,ماهان - سه‌راهي راين (ماهان),169202
953602,بندر سيراف - جم,168794
833221,ايلام - صالح آباد (مهدي آباد),168347
453959,حاجي آباد - سيرجان (سنگ بهرام),168272
143223,جاده قديم کاشان - قم (متناظر توزين),168186
414704,لامرد - بندر عباس,168084
183118,کرج - چالوس (بيلقان),167837
453901,سيرجان - حاجي آباد (چاه قلعه),167419
573203,بوکان - سقز (بوکان),167325
453601,بردسير - باغين (متناظر توزين),167003
913351,آستارا - اردبيل (آق چاي - تونل حيران),166979
713252,دالاهو - اسلام آباد,166735
453249,کرمان - چترود,166613
363606,ماهشهر - هنديجان (ماهشهر),166235
314801.0,فريمان - تربت‌جام (فريمان),166185
323302,چمن بيد - جنگل گلستان (رباط قره بيل),166112
543167,شفت - ملاسرا,165700
673163,ميانه - زنجان (نيک‌پي - زنجان),165608
833222,ايلام - چوار,165001
213219,اصفهان - سجزي (متناظر توزين),164962
953127,بوشهر - دلوار,164914
643701,لافت - درگهان,164888
513754,سه راهي شازند - شازند,164885
813653,اشترينان - بروجرد,164809
363654,آزادراه اهواز - بندر امام خميني,164332
213968,دهاقان(گلشن)- شهرضا,164019
813110,خرم‌آباد - دوره چگني,164001
143184,جعفريه - قم,163959
163323,بابل - گنج افروز (جنب دوربين ثبت تخلف),163840
543270,لاکان - رشت,163689
143120,جمکران - قم (بلوار پيامبر اعظم),163580
753452,لاله جين - بهار,163537
264302,سه راهي هريس - اهر,163513
733451,بوکان - سقز (سقز),163478
953177,دلوار - بوشهر,163026
363604,آزادراه بندر امام خميني - اهواز,163015
753253.0,کنگاور - اسد آباد,162834
953554,کنگان - خورموج (خورموج),162186
214903,اردستان - کاشان (موغار),162163
953752,ديلم - گناوه,162081
733401,سقز - بوکان (سقز),162044
264352,اهر - سه راهي هريس,161725
773105,شهرکرد - سامان,161452
733651,همدان - قروه,161404
753160,سه راهي روعان - سه راهي پايگاه نوژه,161256
453451,سيرجان - بردسير,161022
314851.0,تربت‌جام - فريمان (فريمان),160988
264402,سراب - بستان آباد,160475
713452,پاوه - روانسر (روانسر),160265
453951,حاجي آباد - سيرجان (چاه قلعه),160220
953504,خورموج - کنگان (خورموج),160002
183168,چالوس - کرج (بيلقان),159909
953165,نيروگاه اتمي - عالي شهر,159612
573502,خوي - سلماس,159531
573552,سلماس - خوي,159516
574101,بازرگان - ماکو,159515
813551,دورود - ازنا,159201
933853,کمربندي غربي اردکان - ميبد,159196
773155,سامان - شهرکرد,159096
813605.0,کمربندي جنوبي خرم آباد (شمال به جنوب),158943
323354.0,چمن بيد - آشخانه (چمن بيد),158698
513555,ميمه - دليجان (دليجان),158657
513612.0,جاده قديم ساوه - تهران (ساوه - شهرک صنعتي کاوه),158597
574153,سه‌راهي ايواغلي - ماکو (يولاگلدي - ماکو),158183
543117,ملاسرا - شفت,158020
163320,کمربندي جنوبي بابل (بابل - آمل),157372
263702,جلفا - مرند,157307
453751,رفسنجان - باغين,157188
713402,روانسر - پاوه (روانسر),157067
183104,کرج - چالوس (پوركان),156848
913517.0,پارس آباد - سه راهي سربند,156568
713239,کرمانشاه - کامياران (برنجان),155825
753803,نهاوند - سه راهي بروجرد,155805
813157,آزادراه انديمشک - خرم‌آباد (پل زال - خرم‌آباد),155627
713104,قزانچي - روانسر (نوروزآباد),155408
323211,کمربندي بجنورد (شرق به غرب),154923
953605,دير - کنگان (متناظر توزين),154878
643176,بندر پل - سه راه بندرپل,154844
363201,آبادان - اهواز (آبادان - دارخوين),154737
413351,سورمق - آباده,154651
453162,جاده قديم کرمان - ماهان,154633
414403,کازرون - شيراز (کازرون - دشت ارژن),154600
913567.0,سه راهي سربند - پارس آباد,154532
953709,گناوه - برازجان,154376
733601,قروه - همدان,154231
713202,اسلام آباد - دالاهو,153786
263752,مرند - جلفا,153738
264452,بستان آباد - سراب (متناظر توزين),153328
753853,سه راهي بروجرد - نهاوند,152897
543220,رشت - لاکان,152737
215152,مورچه‌خورت - شاهين‌شهر (بزرگراه آزادگان),152708
613203,ايرانشهر - بمپور (ايرانشهر),152629
953759,برازجان - گناوه,152206
513505,دليجان - ميمه (دليجان) (متناظر توزين),152124
773220,سه راهي خوزستان - کيان,152112
753110,سه راهي پايگاه نوژه - سه راهي روعان,152110
364403,هفتگل - اهواز(هفتگل),151931
413222,شيراز - کازرون,151826
153301,جاده قديم قزوين - تاکستان (کهک - تاکستان),151200
214901,آزادراه نطنز - اصفهان (عوارضي اصفهان),151185
184264.0,آزادراه چرمشهر - آبيک (بعد از عوارضي),151131
973904,تنگراه - جنگل گلستان,150837
833156,سرابله - ايلام,150662
643162,سه‌راهي فارياب - سه‌راهي چاه اسماعيل,150409
214290,مشهد اردهال - کاشان,150321
713289,کامياران - کرمانشاه (برنجان),150285
813651.0,توره - بروجرد (سه‌راهي بروجرد),150221
933752,انار - مهريز (مهريز),150214
263403,اهر - مشگين شهر (اهر),150102
364453,اهواز - هفتگل(هفتگل),149663
643101,آزادراه بندرعباس - عوارضي بندر شهيد رجايي,149314
215151,دليجان - ميمه (ميمه),148846
853201,دهدشت - چرام,148820
544701,شلمان - املش,148625
573154,تبريز - اروميه (شهيد کلانتري),148218
364451,باغملک - هفتگل,147993
214254,اردستان - بادرود,147887
753233,همدان- غارعليصدر(قبل از سه راهي بهار),147561
414453,شيراز - کازرون (دشت ارژن - کازرون),147501
513801,محلات - دليجان,147277
643127,آزادراه ايسين - دشت امام,147174
413702,جهرم - سه‌راهي کوار (قطب‌آباد - خفر) (متناظر توزين),147075
323352,جنگل گلستان - چمن بيد (رباط قره بيل),146828
933803,کمربندي غربي ميبد - اردکان,146617
573104,اروميه - تبريز (شهيد کلانتري),146581
574451,نقده - محمديار,146351
333280,قاين - بيرجند (بيرجند) (متناظر توزين),146214
773272,شلمزار - شهرکرد (خراجي),146152
214607,نائين - عقدا (نائين) (متناظر توزين),146067
363251,اهواز - آبادان (دارخوين - آبادان),146001
214858,داران - تيران (سه راهي دامنه),145935
773222,شهرکرد - شلمزار (خراجي),145907
214808,تيران - داران (سه راهي دامنه),145823
773270,کيان - سه راهي خوزستان,145756
323359,جنگل گلستان - چمن بيد (چشمه خان),145677
733107,سنندج - حسين آباد,145404
513110,اراك - خمين,145372
673272,بيجار - زنجان (متناظر توزين),145209
643110,بندرعباس - لار (سه‌راهي کهورستان - سه‌راهي بستک),145116
413108.0,شيراز - خرامه,145110
933713,مهريز - انار (مرز استان),145093
414108,فسا - داراب,145050
673222,زنجان - بيجار,145027
214240,کاشان - مشهد اردهال,144952
164301.0,جويبار - قائمشهر,144708
364401,هفتگل - باغملک,144658
213918,شهرضا - دهاقان(گلشن),144554
264553,تسوج - شبستر,144488
573202,اروميه - جزيره اسلامي (پل ميانگذر درياچه),144483
813652,سه راهي چالان چولان - بروجرد,144240
713154,روانسر - قزانچي (نوروزآباد),144227
613292,خاش - زاهدان (بزرگراه خليج فارس),144118
453555,ماهان - بم (سه‌راهي جيرفت - بم),143895
733465,ديواندره - سقز,143741
673409,عوارضي آزادراه زنجان،تبريز - سرچم (مجموع گيت ها),143717
183154,چالوس - کرج (پوركان),143526
363352,شوش - انديمشک,143184
184214.0,آزادراه آبيک - چرمشهر (قبل از عوارضي),143038
364553,اهواز - کمربندي شوشتر (پل کابلي شوشتر),142959
213252,نايين - اردستان(سه‌راهي اردستان ),142841
813501,ازنا - دورود,142728
413158.0,خرامه - شيراز,142680
313285,ميامي - مشهد,142500
733402,سقز - بانه (سقز),142435
363302,انديمشک - شوش,142427
753402,بهار - لاله جين,142273
673451,آزادراه تبريز - زنجان (مرز استان - سرچم),142161
313805,فيض‌آباد - مهنه,141957
414152,سروستان - شيراز,141743
214902.0,آزادراه نطنز - اصفهان (نطنز),141511
513611,ساوه - بوئين زهرا,141467
263453,مشگين شهر - اهر (اهر),141464
773503,لردگان - گوشکي (آلوني),141379
313302,مشهد - فريمان (عوارضي فريمان),141330
733463,سقز- بانه (بانه),141304
853251,چرام - دهدشت,141168
953655,کنگان - دير,140880
853214,ياسوج - پاتاوه (کمربندي ياسوج),140880
643112,سه‌راهي چاه اسماعيل - سه‌راهي فارياب,140765
153351,جاده قديم تاکستان - قزوين (تاکستان - کهک),140680
214953,کاشان - اردستان (موغار),140198
313854,تايباد - تربت‌حيدريه (تربت‌حيدريه),140045
214702,خميني‌شهر - نجف‌آباد,139878
414158,داراب - فسا,139729
153138,شهر صنعتي البرز - آبيک (قبل از عوارضي2),138608
114358,آزادراه آبيک - چرمشهر (تقاطع آزادراه تهران - ساوه),138608
544751,املش - شلمان,138266
733157,حسين آباد - سنندج,138151
733415,سقز - ديواندره,138150
853312.0,گچساران - بهبهان (گچساران - خيرآباد),138039
574401,محمديار - نقده,138000
733151,سه راهي موچش - کامياران,137708
313804,تربت‌حيدريه - تايباد (تربت‌حيدريه),137147
813251,نورآباد - فيروزآباد,137082
873115,مهديشهر - شهميرزاد,137049
413752,سه‌راهي کوار - جهرم (خفر - قطب‌آباد),136957
833271,صالح آباد - ايلام (مهدي آباد),136956
673122,زنجان - خرمدره (قبل از پليس راه) (متناظر توزين),136011
643177,آزادراه دشت امام - ايسين,135948
673402,سرچم - اردبيل,135768
853362.0,بهبهان - گچساران (خيرآباد - گچساران),135741
733452,بانه - سقز (سقز),135620
643126,سه راه بندرپل - بندرپل,135618
164351,قائمشهر - جويبار,135484
113201,آزادراه قم - گرمسار (چرمشهر),135480
163404,فريدون کنار - دابودشت,135364
733413,بانه - سقز (بانه),135309
414614,لار - جهرم (متناظر توزين),134974
643351,بندرلنگه - بندر خمير,134785
362163,شوشتر - مسجدسليمان (سه‌راهي گاو سوار - مسجدسليمان),134624
313352,فريمان - مشهد (عوارضي فريمان),134315
453505,بم - ماهان (بم - سه‌راهي جيرفت),134000
413301,آباده - سورمق,133803
143170,قم - جمکران (بلوار پيامبر اعظم),133795
363156,سوسنگرد - حميديه,133684
143137,آزادراه قم - گرمسار (عوارضي قم - چرمشهر),133612
643157,بندرپل - بندرعباس,133557
153153,جاده قديم کرج - قزوين (آبيک - قزوين),133533
143251,جمکران - قم (بلوار انتظار),133472
673101,زنجان - بيجار (زنجان - زرين‌آباد),133381
573274,گلمان - اروميه,133308
364701,اميديه - آغاجاري,133039
573224,اروميه - گلمان,132948
364558,دزفول - شوشتر (دزفول),132880
264503,شبستر - تسوج,132615
364508,شوشتر - دزفول (دزفول),132345
323158,اسفراين - سه راهي ايرج,132224
113229,جاده قديم تهران - قم (حسن آباد) (متناظر توزين),131923
184201,اشتهارد - بوئين زهرا,131878
163861,دوهزار - تنکابن,131659
153251,بوئين‌زهرا - قزوين,131596
413304,صفاشهر - سورمق,131432
143152,جاده قديم تهران - قم (شکوهيه - قم),131021
673151,بيجار - زنجان (زرين‌آباد - زنجان),131015
