code,name,est_sum_total_est
313852,تربت‌حيدريه - مشهد (تربت‌حيدريه - رباط سنگ),229121
873327,شاهرود - بسطام,229095
544551,سياهکل - لاهيجان,229083
323551,قوچان - فاروج (فاروج),228707
873351,ميامي - شاهرود,228485
873104,سمنان - دامغان (قوشه - دامغان),228194
543272,سياهکل - سنگر,227858
114463,گرمسار - شريف آباد,227604
543109,رشت - پير بازار,227103
164157,فيروزکوه - قائمشهر (ورسک - گرزين خيل),227034
973156,آق قلا - گرگان,226820
214205,آزادراه کاشان - نطنز (نطنز),226535
323105,شيروان - بجنورد (سيساب),226360
213602,داران - تيران,225913
323102,بجنورد - آشخانه (بيدک),225430
163403,بابلسر - بهنمير,224867
873205,سمنان - دامغان (سمنان - قوشه),224799
313194,تربت‌حيدريه - مشهد (رباط سفيد - باغچه),223910
263652,بناب - مراغه,223671
313901,چناران - قوچان (چناران - سه‌راه چکنه),223618
113353,شهريار - آدران,223042
164604,کرج - چالوس (مکارود - مرزن آباد),222445
873301,شاهرود - ميامي,222349
753154,آزادراه ساوه - همدان (دخان - پل 123),222306
544308,فومن - سراوان (فومن),222227
164104,چالوس - کرج (دوآب - مرزن آباد),222160
363151,ورودي شرق اهواز,221555
363314,کمربندي انديمشک - دزفول (غرب به شرق),221545
363101,خروجي شرق اهواز,220894
263401,تبريز - خواجه,220600
363229,اهواز - شوش (اهواز),220221
544352,سراوان - فومن (سراون),219117
323552,فاروج - شيروان,217690
544358,سراوان - فومن (فومن),217328
853301,گچساران - باباميدان (بوستان),216426
713103,کرمانشاه - ماهیدشت,216339
164156,فيروزکوه - قائمشهر (گرزين خيل - پل سفيد),216321
413351,سورمق - آباده,215860
163370,کمربندي جنوبي بابل (آمل - بابل),215698
543901,تالش - آستارا,215695
363653,بندر امام - ماهشهر,215554
263152,آذرشهر - ايلخچي,214879
153114,آزادراه قزوين - کرج (3کيلومتر مانده به عوارضي 1 قزوين),214711
973901.0,آزادشهر - مينودشت,214501
414152,سروستان - شيراز,213924
314352,شاهرود - سبزوار (داورزن - سبزوار),213665
264252,ملکان - بناب,211919
263102,ايلخچي - آذرشهر,211833
414801,جاده قديم سعادت شهر - مرودشت,211790
813154,دورود - سه راهي چالان چولان,211237
574353,ملکان - مياندوآب (مياندوآب),210660
163155.0,جويبار - ساري,210355
713157,اسلام آباد - ماهيدشت,210088
773151,سورشجان - شهرکرد,209477
973106,گرگان - آق قلا,209138
264203,ملکان - مياندوآب (ملکان),209012
323152,آشخانه - بجنورد (بيدک),208761
713107,ماهيدشت - اسلام آباد,208628
153136,آزادراه قزوين - آبيک (عوارضي 1 قزوين),208390
543352,رضوانشهر - انزلي,208386
323103,بجنورد - آشخانه (کريک),208125
313144,مشهد - تربت‌حيدريه (باغچه - رباط سفيد),208064
413111,کوار - شيراز (کوار - سه‌راهي کوار),207998
543159,پيربازار - رشت,207825
873453,گرمسار - ايوانکي,207636
544302,فومن - سراوان (سراوان),207385
363352,شوش - انديمشک,207214
413304,صفاشهر - سورمق,206874
773101,شهرکرد - سورشجان,206852
263301,سهند - تبريز,206697
213652,تيران - داران,205817
164655,کرج - چالوس (سياه بيشه - هزارچم),205199
113299,آزادراه شمال - تهران (قطعه اول - محدوده عواضي تهران),203606
643196,درگهان - قشم,203158
314302,سبزوار - شاهرود (سبزوار - داورزن),203060
413159,قائميه - دشت ارژن,202669
513612,جاده قديم ساوه - تهران (ساوه - شهرک صنعتي کاوه),202663
164606,چالوس - کرج (سياه بيشه - کندوان),202661
163101,ساري - کياسر (شکتا),202641
513620,آزادراه ساوه - تهران (پليس‌راه ساوه),202243
323155,بجنورد - شيروان (سيساب),202019
853105,ياسوج - پاتاوه,201728
513604,سلفچگان - دليجان (سد 15 خرداد),201601
413301,آباده - سورمق,201394
113391,آزادراه شمال - تهران (قطعه اول - بعد از تونل 12),200754
113203,آزادراه تهران - قم (مجتمع ياس),200733
315701,نيشابور - سبزوار (نيشابور),200554
263602,مراغه - بناب,200404
363363,خرم‌آباد - انديمشک (انديمشک),200381
313851,سه‌راهي شادمهر - تربت‌حيدريه,200168
113341,آزادراه تهران- شمال (قطعه اول - بعد از تونل 12),200076
574303,مياندوآب - ملکان (مياندوآب),200057
263951,آزادراه زنجان - تبريز (مرز استان - عوارضي مياندوآب),199290
313802,مشهد - تربت‌حيدريه (رباط سنگ - تربت‌حيدريه),199247
323357,چمن بيد - آشخانه (آشخانه),199203
113913,شهريار(بلوار وليعصر) - ملارد,198827
323501,فاروج - قوچان (فاروج),198435
183112,کرج - تهران (جاده مخصوص),198405
913559,آستارا - اردبيل (تونل حيران - نمين),197733
453153,باغين - کرمان,197592
323307,آشخانه - چمن بيد (آشخانه),197568
953401,برازجان - کازرون (برازجان - دالکي),197329
414102,شيراز - سروستان,197044
643178,خونسرخ - گچين,197006
643154,سه‌راهي چاه اسماعيل - بندرعباس,196432
163151,کياسر - ساري (شکتا),195589
643852,ميناب - سه‌راهي چاه اسماعيل,195215
543201,آستارا - اردبيل (آستارا - آق چاي),195185
913104,اردبيل - گرمي (اردبيل - سه‌راه مشکين‌شهر),194853
974201,سه‌راهي کلاله - تنگراه,194677
873230,سمنان - دامغان (کمربندي سمنان),194526
643128,گچين - خونسرخ,194058
363313,انديمشک - خرم‌آباد (انديمشک),193855
543302,انزلي - رضوانشهر,193837
413354,سورمق - صفاشهر,193424
873306,ميامي - کاهک,193410
913154,گرمي - اردبيل (سه‌راه مشکين‌شهر - اردبيل),192771
543951,آستارا - تالش,191885
313801,تربت‌حيدريه - سه‌راه شادمهر,191693
323153,آشخانه - بجنورد (کريک),191636
313822,مهنه - شادمهر (دستگاه توزين),191577
323502,شيروان - فاروج,191234
143152,جاده قديم تهران - قم (شکوهيه - قم),191158
713901,اسدآباد - کنگاور,190577
163451,محمودآباد - فريدونکنار,190488
263111,آزادراه تبريز - زنجان (تبريز - عوارضي تبريز),189786
873280,دامغان - سمنان (کمربندي سمنان),189559
513161,فرمهين - اراك,189424
773369,گندمان - بروجن,188841
453103.0,کرمان - باغين,188701
643109,بندرعباس - حاجي‌آباد (سه‌راهي فين - سر چاهان),188060
913153,سرعين - اردبيل,187595
213156,زيار - اصفهان,187478
753155,آزادراه ساوه - همدان (پل 123 - تقاطع جاده کميجان),187458
643146,قشم - درگهان,187228
544151,پونل - ضيابر,186960
143130,سلفچگان - دليجان (مجتمع دلفين),186716
263451,خواجه - تبريز,186460
643802,سه‌راهي چاه اسماعيل - ميناب,185797
913103,اردبيل - سرعين,185717
264415,جاده قديم بستان آباد - تبريز (تبريز),185508
264465,جاده قديم تبريز - بستان آباد (تبريز),185356
263155,آزادراه زنجان - تبريز (عوارضي مياندوآب - هشترود),185112
323104,بجنورد - اسفراين (بجنورد),184578
323154,اسفراين - بجنورد (بجنورد),184491
215104,آزادراه شاهين‌شهر - اصفهان (آزادراه معلم),184180
713801,کنگاور - صحنه,183754
714252,صحنه - بستون,183257
143201,قم - جمکران (بلوار انتظار),182825
574401,محمديار - نقده,182710
413202,آباده - ايزدخواست,182595
643106,بندرعباس - دشت امام,182472
313872,شادمهر - مهنه (دستگاه توزين),182377
143179,آزادراه ساوه - سلفچگان (آوه - سه‌راه تفرش),181894
363354,آزادراه پل زال - انديمشک,181869
853351,باباميدان - گچساران (بوستان),181861
215154,آزادراه اصفهان - شاهين‌شهر (آزادراه معلم),181165
853155,پاتاوه - ياسوج,181152
753278,مجموع گيت هاي عوارضي ساوه - همدان (همدان),180714
513111,اراك - فرمهين,180646
314370,نيشابور - سبزوار (زعفرانيه),180088
314320,سبزوار - نيشابور (زعفرانيه),180078
333230,بيرجند - قاين (بيرجند),179962
773319,بروجن - گندمان,179459
953601,کنگان - عسلويه,179162
333280,قاين - بيرجند (بيرجند),179029
713951,کنگاور - اسدآباد,178956
414952,قائميه - نورآباد,178725
153112,آزادراه قزوين - زنجان (اقباليه),178598
873403,ايوانکي - گرمسار,178406
363302,انديمشک - شوش,178340
713952,سه راهي نهاوند - کنگاور,178179
414452,برازجان - کازرون (کنارتخته - کازرون),178091
813155,سه راهي الشتر - خرم آباد,177742
413123,شيراز - سپيدان (سه‌راهي قلات - سپيدان),177707
213106,اصفهان - زيار,177403
643158.0,حاجي‌آباد - بندرعباس (فين - دشت امام),177170
414352,کوار - فيروزآباد (کوار - سه‌راهي ميمند),176757
873102,سمنان - مهديشهر,176447
264251,عجبشير - بناب,176437
513654,دليجان - سلفچگان (سد 15 خرداد),176128
414302,فيروزآباد - کوار (سه‌راهي ميمند - کوار),176113
149955.0,جعفريه - قم (دوربين),176096
113249,آزادراه تهران- شمال (قطعه اول - محدوده عوارضي تهران),175773
753105,آزادراه همدان - ساوه (تقاطع جاده کميجان - پل 123),175559
543103,کوچصفهان - سنگر,175557
453958,شهربابک - سيرجان,175258
643108,بندرعباس - حاجي‌آباد (دشت امام - فين),175186
813152,سه‌راهي چالان چولان - خرم‌آباد (بروجرد),174974
363114,شوشتر - ملاثاني,174834
213283,اردستان- نطنز (آزادراه کنار گذر شرقي - کيلومتر1),174779
264201,بناب - عجبشير,174562
873356,کاهک - ميامي,173368
974251,تنگراه - سه‌راهي کلاله,173238
213971,ایزدخواست - شهرضا (منظریه),173186
953451,کازرون - برازجان (دالکي - برازجان),172974
413267,فسا - سروستان (سه‌راهي فسا - سروستان),172928
913351,آستارا - اردبيل (آق چاي - تونل حيران),172918
714202,بيستون - صحنه,172732
953651,عسلويه - کنگان,172533
263901,آزادراه تبريز - زنجان (عوارضي مياندوآب - مرز استان),172089
215158,ميمه - مورچه‌خورت (سه راهي نطنز - مورچه خورت),171965
543112,پير بازار - ضيابر,171012
873152,مهديشهر - سمنان,170920
753245.0,همدان - صالح آباد(صالح آباد),170658
114256,وردآورد - تهران (همت),170366
143129,آزادراه سلفچگان - ساوه (سه‌راه تفرش - آوه),170266
263105,آزادراه تبريز - زنجان (هشترود - عوارضي مياندوآب),169973
363304,آزادراه انديمشک - پل زال,169871
215102,شاهين‌شهر - مورچه‌خورت (بزرگراه آزادگان),169869
183219,آزادراه تهران- کرج (همت-بعد از تونل),169866
413109,دشت ارژن - قائميه,169597
913152,خلخال - اردبيل (اردبيل),169554
543235,رشت - جيرده,168574
213114,اصفهان - فرودگاه(قهجاورستان),168413
973553,مينودشت - گنبد,168356
264202,بناب - ملکان,167847
973503,گنبد - مينودشت,167821
953404,برازجان - کازرون (دالکي - کنارتخته),167524
263154,آزادراه زنجان - تبريز (هشترود - بستان‌آباد),167319
643504,سه راهي گهکم - حاجي آباد,166880
953661,سيراف - عسلويه,166798
544101,ضيابر - پونل,166563
213259,شهرکرد - زرين شهر(باغ بهادران),166544
363254,حميديه - اهواز,166542
643159,حاجي‌آباد - بندرعباس (سرچاهان - سه‌راهي فين),166057
213209,زرين شهر - شهرکرد (باغ بهادران),166016
733110.0,سنندج - سه راهي موچش,165729
323304.0,آشخانه - چمن بيد (چمن بيد),165717
753251,اسد آباد - سه راهي صالح آباد,165621
543452,کياشهر - آستانه,165564
953611,عسلويه - سيراف,164872
573153,اروميه - سرو (اروميه),164161
183268,آزادراه كرج- تهران (همت-مرز استان),163905
573225,اروميه - سلماس(نوشين شهر - سلماس),163720
543402,آستانه - کياشهر,163577
263764,مرند - صوفيان (مرند),163306
263714,صوفيان - مرند (مرند),163159
713851,صحنه - کنگاور,162714
543162,ضيابر - پير بازار,162694
613242,زاهدان - خاش (بزرگراه خليج فارس),162502
183118,کرج - چالوس (بيلقان),161951
913102,اردبيل - خلخال (اردبيل),161934
413173,سپيدان - شيراز (سپيدان - سه‌راهي قلات),161439
753352,سه راهي پايگاه نوژه - کوريجان,161424
143109,آزادراه سلفچگان - ساوه (سلفچگان - جاده تفرش),161318
813617,آزادراه بروجرد - اراک,161308
184252,اشتهارد - ماهدشت,160676
643156,دشت امام - بندرعباس,160630
713902,کنگاور - سه راهي نهاوند,160320
214552,مبارکه - اصفهان,160250
363204,اهواز - حميديه,160025
323309,چمن بيد - جنگل گلستان (چشمه خان),160001
573103,سرو - اروميه (اروميه),159993
953454,کازرون - برازجان (کنارتخته - دالکي),159838
363152,آبادان - اهواز (دارخوين - اهواز),159744
543251,اردبيل - آستارا (آق چاي - آستارا),159683
183104.0,کرج - چالوس (پوركان),158709
143180,دليجان - سلفچگان (مجتمع دلفين),158517
113851,فشم - لواسانات,158389
973954,جنگل گلستان - تنگراه,157957
913509,اردبيل - آستارا (نمين - تونل حيران),157693
414402,کازرون - برازجان (کازرون - کنارتخته),157475
213164,فرودگاه - اصفهان(قهجاورستان),157353
214502,اصفهان - مبارکه,157121
753295.0,صالح آباد - همدان(صالح آباد),157033
183168,چالوس - کرج (بيلقان),156558
574451,نقده - محمديار,156474
413252,ايزدخواست - آباده,156451
113963,ملارد - شهريار(بلوار وليعصر),155868
513505,دليجان - ميمه (دليجان),155766
363606,ماهشهر - هنديجان (ماهشهر),155559
414902,نورآباد - قائميه,155438
813157,آزادراه انديمشک - خرم‌آباد (پل زال - خرم‌آباد),155362
643554,حاجي آباد - سه راهي گهکم,155025
113424,رودهن - آبعلي,154621
753201,سه راهي صالح آباد - اسد آباد,154505
543403,حسن رود - کياشهر,154452
363501,باغملک - ايذه,154315
853151,باباميدان - ياسوج,154019
543285,جيرده - رشت,153291
753302,کوريجان - سه راهي پايگاه نوژه,153126
913201,اردبیل - نير (نیر),153114
184214,آزادراه آبيک - چرمشهر (قبل از عوارضي),152518
513555,ميمه - دليجان (دليجان),152437
163105,ساري - جويبار,152284
833272,چوار - ايلام,152196
263753,ايواغلي - مرند (کشکسراي - مرند),152188
263104,آزادراه تبريز - زنجان (بستان‌آباد - هشترود),151428
363656,هنديجان - ماهشهر (ماهشهر),151145
733160,سه راهي موچش - سنندج,150608
313224,تربت حيدريه - مشهد (کمربندي تربت حيدريه),150589
643651,دهبارز - منوجان (دهباز),150340
213284,اردستان - نطنز (آزادراه کنار گذر شرقي - کيلومتر30),149237
543153,سنگر - کوچصفهان,149223
753284,تويسرکان - همدان(گنجنامه),149186
214762,نجف‌آباد - اصفهان (نجف‌آباد - فولادشهر),148748
773156,اصفهان - شهرکرد (تونل رخ),148689
414308,فيروز آباد - قير,148410
414951,گچساران - نورآباد (گچساران - باباميدان),148406
264852,سه‌راهي هريس - سه‌راهي خواجه,148187
753156,جوکار - ملاير,148137
263112,کمربندي غربي تبريز - صوفيان,147965
513753,بروجرد - توره (سه‌راهي ملاير),147924
753234,همدان - تويسرکان (گنجنامه),147670
313122,فريمان - مشهد (فريمان - سنگ بست),147495
214657,عقدا - نائين (نائين),147425
264501,صوفيان - شبستر,147394
833222,ايلام - چوار,147326
773307,گندمان - گوشکي,147094
363203,اهواز - شوش (الوان - شوش),146969
953702,گناوه - ديلم,146895
753203,اسد آباد - کنگاور,146782
414901,نورآباد - گچساران (باباميدان - گچساران),146500
513215,توره - بروجرد (توره),146331
263162,صوفيان - کمربندي غربي تبريز,146273
543453,کياشهر - حسن رود,146241
973852,گنبد - آق قلا,146086
264802,سه‌راهي خواجه - سه‌راهي هريس,145900
163701,محمودآباد - نور,144722
913301,اردبيل - آستارا (تونل حيران - آق چاي),144681
753228,مجموع گيت هاي عوارضي همدان - ساوه (همدان),144490
113801,لواسانات - فشم,144244
813667,آزادراه اراک - بروجرد,144202
853101,ياسوج - بابا ميدان,144043
613292,خاش - زاهدان (بزرگراه خليج فارس),144037
643176,بندر پل - سه راه بندرپل,143861
643601,منوجان - دهبارز (دهبارز),143728
973802,آق قلا - گنبد,143617
773103,بروجن - سفيددشت,143266
453401,بردسير - سيرجان,143173
753766,ملاير - جوکار(ملاير),142932
953652,جم - بندر سيراف,142892
773153,سفيددشت - بروجن,142659
733801,کامياران - کرمانشاه (كامياران),142564
364551,دزفول - شوشتر,142357
143159,آزادراه ساوه - سلفچگان (سه‌راه تفرش - سلفچگان),142321
313104.0,مشهد - فريمان (تپه سلام - سنگ بست),142289
414360,جم - فيروز آباد ( محور جديد ),142233
264551,شبستر - صوفيان,142100
543233,سنگر- رشت,142024
215152,مورچه‌خورت - شاهين‌شهر (بزرگراه آزادگان),141972
953128,چغادک - اهرم,141274
453951,حاجي آباد - سيرجان,141126
753106,ملاير - جوکار,141106
264253,مياندوآب - ملکان (ملکان),141014
364501,شوشتر - دزفول,140982
513662,جاده قديم تهران - ساوه (شهرک صنعتي کاوه - ساوه),140888
313172,مشهد - فريمان (سنگ بست - فريمان),140290
215108,مورچه‌خورت - ميمه (سه راهي نطنز - مورچه خورت),140227
313154.0,فريمان - مشهد (سنگ بست - تپه سلام),140203
414310,فيروزآباد -جم (محور جديد ),140056
323354.0,چمن بيد - آشخانه (چمن بيد),140051
153404,آزادراه آبيک - چرم شهر (آبيک),139748
574101,بازرگان - ماکو,139197
513703,توره - بروجرد (سه‌راهي ملاير),139194
153454,آزادراه چرم شهر - آبيک (آبيک),139044
953752,ديلم - گناوه,138816
113810,عوارضي آزادراه تهران- پرديس (فاز8 ) (مجموع گيت ها),138573
574151,ماکو - بازرگان,138100
913251,نير - اردبیل (نیر),138086
263351,تبريز - سهند,137964
573275,سلماس - اروميه(سلماس - نوشين شهر),137917
543283,رشت - سنگر,137866
953602,بندر سيراف - جم,137594
183269,آزادراه كرج- تهران (همت-قبل از تونل),137570
313274,مشهد - تربت حيدريه (کمربندي تربت حيدريه),137041
183218,آزادراه تهران- کرج (همت-مرز استان),136866
813603,بروجرد - اشترينان,136805
323359,جنگل گلستان - چمن بيد (چشمه خان),136736
153207,بوئين‌زهرا - دانسفهان,135782
573223,اروميه - امام زاده,135776
753110,سه راهي پايگاه نوژه - سه راهي روعان,135732
453908,سيرجان - شهربابک,135665
643113,حاجي‌آباد - سيرجان (باغات),135641
153186,آزادراه آبيک - قزوين (عوارضي 1 قزوين),135627
753160,سه راهي روعان - سه راهي پايگاه نوژه,135275
363102,اهواز - آبادان (اهواز - دارخوين),134925
453517,بم - زاهدان,134785
113264,لواسانات - تهران (سوهانک),134741
643127,آزادراه ايسين - دشت امام,134499
973904,تنگراه - جنگل گلستان,134488
733652,قروه - دهگلان,134043
213269,سجزي - اصفهان(روبروي WIM),133941
315773,جاده قديم سبزوار - نيشابور (فيروزه - نيشابور),133884
573902,مياندوآب - مهاباد,133766
753253,کنگاور - اسد آباد,133546
153257,دانسفهان - بوئين‌زهرا,133536
813502,ازنا - اليگودرز,133521
453901,سيرجان - حاجي آباد,133484
414605,لار - گراش,133397
315751,سبزوار - نيشابور (نيشابور),133296
453451,سيرجان - بردسير,133276
733851,کرمانشاه - کامياران (كامياران),132857
953605,دير - کنگان,132385
263251,عجب شير - آذرشهر,132356
853361,باباميدان - ياسوج (باباميدان),132150
114351,کمربندي دوم تهران (شورآباد - جاده ورامين),131896
143223,جاده قديم کاشان - قم,131277
953468,ابپخش - برازجان,131095
573952,مهاباد - مياندوآب,130877
414655,گراش - لار,130755
264402,سراب - بستان آباد,130667
974203,کلاله-سه راهي کلاله,129917
313235,مشهد - ميامي,129785
213234,نطنز - اردستان (آزادراه کنار گذر شرقي - کيلومتر30),129733
643751,درگهان - لافت,129701
143184,جعفريه - قم,129661
773357,گوشکي - گندمان,129574
143134,قم - جعفريه,129031
363251,اهواز - آبادان (دارخوين - آبادان),128826
813655,کمربندي جنوبي خرم آباد (جنوب به شمال),128427
215151.0,دليجان - ميمه (ميمه),128254
713288,کامياران - کرمانشاه (قزانچي),127988
263201,آذرشهر - عجب شير,127977
813552,اليگودرز - ازنا,127930
733402,سقز - بانه (سقز),127928
213219,اصفهان - سجزي(جنب WIM),127788
323211,کمربندي بجنورد (شرق به غرب),127513
573221,اروميه - مهاباد ( رشکان - حيدرآباد),127437
813107,آزادراه خرم‌آباد - انديمشک (خرم‌آباد - پل زال),127356
453152,ماهان - سه‌راهي راين (ماهان),127233
214712,اصفهان - نجف‌آباد (فولادشهر - نجف‌آباد),127184
913277,خلخال - اردبيل (توزين),127073
953178,اهرم - چغادک,126889
453654,کهنوج - جيرفت,126822
114101,تهران - حسن آباد (جاده قديم قم),126722
953115,عالي شهر - نيروگاه اتمي,126614
974253,سه راهي کلاله-کلاله,126536
213233,نطنز - اردستان (آزادراه کنار گذر شرقي - کيلومتر1),126481
453757,سرچشمه - رفسنجان,126427
453102,سه‌راهي راين - ماهان (ماهان),126215
713238,کرمانشاه - کامياران (قزانچي),126117
414403,کازرون - شيراز (کازرون - دشت ارژن),126040
214240,کاشان - مشهد اردهال,125907
913227,اردبيل - خلخال (توزين),125637
713402,روانسر - پاوه (روانسر),125634
773553,گوشکي - لردگان (آلوني),125150
643701,لافت - درگهان,125092
143114,قم - نيزار,124988
113501,فيروزکوه - گدوک,124657
263702,جلفا - مرند,124414
773106,شهرکرد - اصفهان (تونل رخ),124407
643151,آزادراه عوارضي بندر شهيد رجايي - بندرعباس,124398
713155,کوزران - کرمانشاه,124374
114152,جاده قديم ساوه - تهران (پرند - رباط‌کريم),124255
453247,کرمان - هوتک (چترود),124142
733152,دهگلان - سنندج,124122
453604,جيرفت - کهنوج,124065
214204.0,بادرود - اردستان,123881
453620.0,"0     جيرفت - کرمان(جيرفت)
1     جيرفت - کرمان(جيرفت)
2     جيرفت - کرمان(جيرفت)
3     جيرفت - کرمان(جيرفت)
4     جيرفت - کرمان(جيرفت)
5     جيرفت - کرمان(جيرفت)
6     جيرفت - کرمان(جيرفت)
7     جيرفت - کرمان(جيرفت)
8     جيرفت - کرمان(جيرفت)
9     جيرفت - کرمان(جيرفت)
10    جيرفت - کرمان(جيرفت)
11    جيرفت - کرمان(جيرفت)
12    جيرفت - کرمان(جيرفت)
13    جيرفت - کرمان(جيرفت)
14    جيرفت - کرمان(جيرفت)
15    جيرفت - کرمان(جيرفت)
16    جيرفت - کرمان(جيرفت)
17    جيرفت - کرمان(جيرفت)
18    جيرفت - کرمان(جيرفت)
19    جيرفت - کرمان(جيرفت)
20    جيرفت - کرمان(جيرفت)
21    جيرفت - کرمان(جيرفت)
22    جيرفت - کرمان(جيرفت)
23    جيرفت - کرمان(جيرفت)
24    جيرفت - کرمان(جيرفت)
25    جيرفت - کرمان(جيرفت)
26    جيرفت - کرمان(جيرفت)
27    جيرفت - کرمان(جيرفت)
28    جيرفت - کرمان(جيرفت)
29    جيرفت - کرمان(جيرفت)
30    جيرفت - کرمان(جيرفت)
31    جيرفت - کرمان(جيرفت)
32    جيرفت - کرمان(جيرفت)
33    جيرفت - کرمان(جيرفت)
34    جيرفت - کرمان(جيرفت)
35    جيرفت - کرمان(جيرفت)
36    جيرفت - کرمان(جيرفت)
37    جيرفت - کرمان(جيرفت)
38    جيرفت - کرمان(جيرفت)
Name: name, dtype: object",123778
753716,جوکار - ملاير(ملاير),123762
953418,برازجان - ابپخش,123443
263752,مرند - جلفا,123078
773503,لردگان - گوشکي (آلوني),122816
313285,ميامي - مشهد,122654
453297,هوتک (چترود) - کرمان,122400
363551,ايذه - باغملک,122381
573271,مهاباد - اروميه (حيدرآباد - رشکان ),122343
364751,آغاجاري - اميديه,122244
573901,مهاباد - اروميه (مهاباد - محمديار),122217
753283,غارعليصدر- همدان (قبل از سه راهي بهار),121971
323302,چمن بيد - جنگل گلستان (رباط قره بيل),121885
214290,مشهد اردهال - کاشان,121607
414754,بندرعباس - لامرد,121459
953709,گناوه - برازجان,121455
713452,پاوه - روانسر (روانسر),121265
753301,صالح آباد - قروه,121179
214901.0,آزادراه نطنز - اصفهان (عوارضي اصفهان),121060
613203,ايرانشهر - بمپور (ايرانشهر),121007
263703,مرند - ايواغلي (مرند - کشکسراي),120934
414453,شيراز - کازرون (دشت ارژن - کازرون),120927
813105,خرم آباد - سه راهي الشتر,120771
733551,حسين آباد - ديواندره,120638
113214,تهران - لواسانات (سوهانک),120498
573951.0,اروميه - مهاباد (محمديار - مهاباد),120465
773105,شهرکرد - سامان,120461
215101.0,ميمه - دليجان (ميمه),120344
753351,قروه - صالح آباد,119702
363201,آبادان - اهواز (آبادان - دارخوين),119494
733601,قروه - همدان,119347
953177,دلوار - بوشهر,119239
813653,اشترينان - بروجرد,119046
114206,تهران - وردآورد (همت),118983
953127,بوشهر - دلوار,118949
853311,ياسوج - باباميدان (باباميدان),118802
573253,سقز - بوکان (بوکان),118760
364701,اميديه - آغاجاري,118643
264302,سه راهي هريس - اهر,118286
713289,کامياران - کرمانشاه (برنجان),118161
153351,جاده قديم تاکستان - قزوين (تاکستان - کهک),117772
184264,آزادراه چرمشهر - آبيک (بعد از عوارضي),117756
753233,همدان- غارعليصدر(قبل از سه راهي بهار),117731
574153,سه‌راهي ايواغلي - ماکو (يولاگلدي - ماکو),117418
264452,بستان آباد - سراب,117069
414614,لار - جهرم (متناظر توزين),116784
714251,هرسين - سه راهي هرسين,116464
953759,برازجان - گناوه,116436
574103,ماکو - سه‌راهي ايواغلي (ماکو - يولاگلدي),116310
413108,شيراز - خرامه,116177
733501,ديواندره - حسين آباد,116162
813160,دوره چگني - خرم‌آباد,116054
573203,بوکان - سقز (بوکان),116044
453753,مهريز - انار (انار),115922
643101,آزادراه بندرعباس - عوارضي بندر شهيد رجايي,115887
453249,کرمان - چترود,115855
153301,جاده قديم قزوين - تاکستان (کهک - تاکستان),115776
183154.0,چالوس - کرج (پوركان),115715
513754,سه راهي شازند - شازند,115578
413702,جهرم - سه‌راهي کوار (قطب‌آباد - خفر),115328
513160,خمين - اراك,115234
573105,اشنويه - اروميه (اروميه),114961
264352,اهر - سه راهي هريس,114782
953102,بوشهر - دير (عامري),114454
773111,سورشجان - فارسان,114453
643177,آزادراه دشت امام - ايسين,114263
453953,نيريز - سيرجان (سیرجان),114119
153201,قزوين - بوئين‌زهرا,114073
315723,جاده قديم نيشابور - سبزوار (نيشابور - فيروزه),113925
573273,امام زاده - اروميه,113497
163404,فريدون کنار - دابودشت,113379
853214,ياسوج - پاتاوه (کمربندي ياسوج),113356
773451,چلگرد - فارسان (فارسان),113224
214903,اردستان - کاشان (موغار),113194
733651,همدان - قروه,113051
454218,کهنوج - جيرفت,112904
714201,سه راهي هرسين - هرسين,112640
643163,سيرجان - حاجي‌آباد (باغات),112616
363752,ديلم - بهبهان (ورودي خوزستان),112381
453555,ماهان - بم (سه‌راهي جيرفت - بم),112112
453903,سيرجان - نيريز (سیرجان),112008
813110,خرم‌آباد - دوره چگني,111966
453751,رفسنجان - باغين,111787
753402,بهار - لاله جين,111772
953165,نيروگاه اتمي - عالي شهر,111699
573501,سه راه ايواغلي - خوي,111636
953554,کنگان - خورموج (خورموج),111294
153307,تاکستان - خرمدشت,111259
364453,اهواز - هفتگل(هفتگل),111080
913517,پارس آباد - سه راهي سربند,111023
733401,سقز - بوکان (سقز),110634
643107,بندرعباس - بندرپل,110568
364403,هفتگل - اهواز(هفتگل),110530
114151,حسن آباد - تهران (جاده قديم قم),110478
773161,فارسان - سورشجان,110274
453162,جاده قديم کرمان - ماهان,110153
413158,خرامه - شيراز,109915
913567,سه راهي سربند - پارس آباد,109860
953152,دير - بوشهر (عامري),109759
873165,شهميرزاد - مهديشهر,109732
184251,بوئين زهرا - اشتهارد,109589
454268,جيرفت - کهنوج,109503
153357,خرمدشت - تاکستان,109464
414158,داراب - فسا,109464
573274,گلمان - اروميه,108778
263403,اهر - مشگين شهر (اهر),108613
773157,نافچ - شهرکرد,108415
453651,باغين - بردسير,108407
453505,بم - ماهان (بم - سه‌راهي جيرفت),108301
773401,فارسان - چلگرد (فارسان),108145
873115,مهديشهر - شهميرزاد,108041
214642,نائين - سجزي (جنب توزين),107950
544701,شلمان - املش,107842
733451,بوکان - سقز (سقز),107747
773107,شهرکرد - نافچ,107729
953802,ديلم - بهبهان,107704
773155,سامان - شهرکرد,107704
643112,سه‌راهي چاه اسماعيل - سه‌راهي فارياب,107686
363604.0,آزادراه بندر امام خميني - اهواز,107483
