code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
713155,کوزران - کرمانشاه,1402-12-16,570,5185,5044,10386,10103,87,0.6728132387706856
713155,کوزران - کرمانشاه,1402-12-17,1440,10480,10238,10480,10238,84,0.7172576832151301
713155,کوزران - کرمانشاه,1402-12-18,1440,10329,10130,10329,10130,87,0.6458628841607565
713155,کوزران - کرمانشاه,1402-12-19,1440,9973,9738,9973,9738,86,0.47754137115839246
713155,کوزران - کرمانشاه,1402-12-20,1440,9353,9115,9353,9115,85,0.18439716312056736
713155,کوزران - کرمانشاه,1402-12-21,1440,9059,8816,9059,8816,86,0.04539007092198582
713155,کوزران - کرمانشاه,1402-12-22,1440,9392,9133,9392,9133,86,0.2028368794326241
713155,کوزران - کرمانشاه,1402-12-23,1440,9773,9551,9773,9551,86,0.3829787234042553
713155,کوزران - کرمانشاه,1402-12-24,1440,13909,13618,13909,13618,82,2.338534278959811
713155,کوزران - کرمانشاه,1402-12-25,1440,10011,9792,10011,9792,86,0.4955082742316785
713155,کوزران - کرمانشاه,1402-12-26,1440,8980,8709,8980,8709,85,0.008037825059101654
713155,کوزران - کرمانشاه,1402-12-27,1440,9761,9458,9761,9458,85,0.3773049645390071
713155,کوزران - کرمانشاه,1402-12-28,1440,8641,8426,8641,8426,83,-0.15224586288416075
713155,کوزران - کرمانشاه,1402-12-29,1440,6990,6812,6990,6812,83,-0.9328605200945627
713155,کوزران - کرمانشاه,1403-01-01,1440,8005,7862,8005,7862,87,-0.4529550827423168
713155,کوزران - کرمانشاه,1403-01-02,1440,10792,10620,10792,10620,86,0.864775413711584
713155,کوزران - کرمانشاه,1403-01-03,1440,10383,10187,10383,10187,84,0.6713947990543735
713155,کوزران - کرمانشاه,1403-01-04,1440,10224,10013,10224,10013,87,0.5962174940898345
713155,کوزران - کرمانشاه,1403-01-05,1440,9345,9152,9345,9152,84,0.1806146572104019
713155,کوزران - کرمانشاه,1403-01-06,1440,8435,8256,8435,8256,87,-0.24964539007092199
713155,کوزران - کرمانشاه,1403-01-07,1440,10647,10425,10647,10425,86,0.7962174940898346
713155,کوزران - کرمانشاه,1403-01-08,1440,10195,9958,10195,9958,86,0.5825059101654846
713155,کوزران - کرمانشاه,1403-01-09,1440,11995,11731,11995,11731,86,1.4335697399527187
713155,کوزران - کرمانشاه,1403-01-10,1440,14497,14243,14497,14243,83,2.616548463356974
713155,کوزران - کرمانشاه,1403-01-11,1440,12421,12149,12421,12149,85,1.6349881796690307
713155,کوزران - کرمانشاه,1403-01-12,1440,11491,11277,11491,11277,85,1.195271867612293
713155,کوزران - کرمانشاه,1403-01-13,1440,18835,18456,18835,18456,76,4.667612293144208
713155,کوزران - کرمانشاه,1403-01-14,1440,11456,11181,11767,11484,86,1.3257683215130023
713155,کوزران - کرمانشاه,1403-01-15,1440,10247,9984,10247,9984,86,0.6070921985815603
713155,کوزران - کرمانشاه,1403-01-16,1440,10218,9975,10218,9975,85,0.5933806146572104
713155,کوزران - کرمانشاه,1403-01-17,1440,12837,12574,12837,12574,83,1.831678486997636
713155,کوزران - کرمانشاه,1403-01-18,1440,10250,9997,10250,9997,84,0.6085106382978723
713155,کوزران - کرمانشاه,1403-01-19,1440,9049,8822,9049,8822,85,0.04066193853427896
713155,کوزران - کرمانشاه,1403-01-20,1440,8951,8736,8951,8736,85,-0.005673758865248227
