code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
853302,دهدشت - بهبهان,1402-12-10,1435,3174,3015,3183,3023,62,0.4322033898305085
853302,دهدشت - بهبهان,1402-12-11,1440,3272,3140,3272,3140,62,0.6207627118644068
853302,دهدشت - بهبهان,1402-12-12,1435,3111,2921,3121,2930,62,0.3008474576271186
853302,دهدشت - بهبهان,1402-12-13,1355,2953,2799,3057,2897,51,0.1652542372881356
853302,دهدشت - بهبهان,1402-12-14,1435,2686,2503,2695,2511,60,-0.6016949152542372
853302,دهدشت - بهبهان,1402-12-15,1440,2864,2690,2864,2690,62,-0.24364406779661016
853302,دهدشت - بهبهان,1402-12-16,1410,3246,3073,3297,3121,61,0.673728813559322
853302,دهدشت - بهبهان,1402-12-17,1430,3949,3800,3959,3809,58,2.0762711864406778
853302,دهدشت - بهبهان,1402-12-18,1440,4086,3920,4086,3920,61,2.3453389830508473
853302,دهدشت - بهبهان,1402-12-19,1430,3752,3544,3811,3599,62,1.7627118644067796
853302,دهدشت - بهبهان,1402-12-20,1440,3028,2827,3028,2827,62,0.1038135593220339
853302,دهدشت - بهبهان,1402-12-21,1440,2779,2584,2779,2584,59,-0.423728813559322
853302,دهدشت - بهبهان,1402-12-22,1435,2727,2566,2748,2585,63,-0.4894067796610169
853302,دهدشت - بهبهان,1402-12-23,1440,2913,2720,2913,2720,62,-0.13983050847457626
853302,دهدشت - بهبهان,1402-12-24,1440,3781,3588,3781,3588,60,1.6991525423728813
853302,دهدشت - بهبهان,1402-12-25,1430,3587,3415,3609,3435,62,1.3347457627118644
853302,دهدشت - بهبهان,1402-12-26,1435,3132,2976,3144,2987,63,0.3495762711864407
853302,دهدشت - بهبهان,1402-12-27,1435,3824,3604,3839,3618,62,1.8220338983050848
853302,دهدشت - بهبهان,1402-12-28,1440,3874,3694,3874,3694,62,1.896186440677966
853302,دهدشت - بهبهان,1402-12-29,1440,2204,2094,2204,2094,58,-1.6419491525423728
853302,دهدشت - بهبهان,1403-01-01,1440,3124,3062,3124,3062,63,0.3072033898305085
853302,دهدشت - بهبهان,1403-01-02,1440,4754,4688,4754,4688,60,3.760593220338983
853302,دهدشت - بهبهان,1403-01-03,1435,4532,4466,4566,4499,61,3.36228813559322
853302,دهدشت - بهبهان,1403-01-04,1420,4676,4583,4775,4680,62,3.805084745762712
853302,دهدشت - بهبهان,1403-01-05,1440,3601,3498,3601,3498,61,1.3177966101694916
853302,دهدشت - بهبهان,1403-01-06,1435,2983,2879,2998,2893,62,0.04025423728813559
853302,دهدشت - بهبهان,1403-01-07,1440,4962,4811,4962,4811,61,4.201271186440678
853302,دهدشت - بهبهان,1403-01-08,1365,4104,3962,4404,4251,62,3.0190677966101696
853302,دهدشت - بهبهان,1403-01-09,1365,4566,4399,4807,4631,60,3.8728813559322033
853302,دهدشت - بهبهان,1403-01-10,1325,3990,3897,4338,4236,61,2.8792372881355934
853302,دهدشت - بهبهان,1403-01-11,1380,3375,3249,3556,3423,62,1.222457627118644
853302,دهدشت - بهبهان,1403-01-12,1315,3007,2946,3363,3294,62,0.8135593220338984
853302,دهدشت - بهبهان,1403-01-13,1345,3031,2971,3342,3275,63,0.7690677966101694
853302,دهدشت - بهبهان,1403-01-14,1355,3739,3583,4053,3883,63,2.2754237288135593
853302,دهدشت - بهبهان,1403-01-15,1275,3107,2951,3485,3310,62,1.0720338983050848
853302,دهدشت - بهبهان,1403-01-16,1275,3061,2914,3713,3534,59,1.555084745762712
853302,دهدشت - بهبهان,1403-01-17,1330,3371,3239,3743,3596,63,1.61864406779661
853302,دهدشت - بهبهان,1403-01-18,1420,2845,2653,2877,2682,63,-0.21610169491525424
853302,دهدشت - بهبهان,1403-01-19,1390,2744,2554,2851,2653,62,-0.2711864406779661
853302,دهدشت - بهبهان,1403-01-20,1390,2596,2407,2704,2507,63,-0.5826271186440678
