code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-10,1440,1939,1144,1939,1144,83,0.2848297213622291
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-11,1440,1458,819,1458,819,82,-1.2043343653250773
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-12,1435,1746,1109,1747,1109,83,-0.30959752321981426
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-13,1440,2179,1240,2179,1240,80,1.0278637770897834
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-14,1440,2030,1119,2030,1119,80,0.56656346749226
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-15,1430,2080,1070,2085,1072,79,0.7368421052631579
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-16,1440,2191,1237,2191,1237,81,1.065015479876161
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-17,1440,2206,1222,2206,1222,81,1.111455108359133
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-18,1440,1803,1007,1803,1007,81,-0.13622291021671826
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-19,1440,1843,1143,1843,1143,82,-0.01238390092879257
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-20,1440,2206,1148,2206,1148,76,1.111455108359133
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-21,1440,2362,1260,2362,1260,78,1.5944272445820433
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-22,1440,2220,1232,2220,1232,82,1.1547987616099071
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-23,1440,2179,1100,2179,1100,79,1.0278637770897834
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-24,1440,2396,1243,2396,1243,81,1.6996904024767803
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-25,1440,2023,957,2023,957,81,0.544891640866873
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-26,1440,2164,1326,2164,1326,81,0.9814241486068112
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-27,1440,2558,1411,2558,1411,81,2.2012383900928794
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-28,1435,2264,1482,2268,1484,81,1.303405572755418
673102,زنجان - ميانه (نيک‌پي - سرچم),1402-12-29,1430,1841,1459,1845,1462,87,-0.006191950464396285
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-01,1435,1410,1282,1411,1282,93,-1.3498452012383901
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-02,1425,1344,1249,1344,1249,94,-1.5572755417956656
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-03,1430,1414,1279,1414,1279,93,-1.3405572755417956
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-04,1425,1472,1319,1474,1320,91,-1.1547987616099071
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-05,1440,1562,1351,1562,1351,89,-0.8823529411764706
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-06,1440,1579,1274,1579,1274,87,-0.8297213622291022
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-07,1430,1858,1441,1860,1442,87,0.04024767801857585
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-08,1430,1818,1357,1820,1358,87,-0.08359133126934984
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-09,1430,1913,1435,1915,1436,87,0.21052631578947367
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-10,1405,1693,1178,1698,1181,86,-0.4613003095975232
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-11,1425,1737,1291,1740,1293,87,-0.33126934984520123
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-12,1435,1407,1069,1408,1069,87,-1.3591331269349844
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-13,1420,950,769,953,771,88,-2.7678018575851393
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-14,1440,1363,983,1382,996,86,-1.4396284829721362
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-15,1440,1663,1063,1663,1063,84,-0.5696594427244582
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-16,1440,1732,1043,1732,1043,84,-0.3560371517027864
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-17,1440,1541,878,1541,878,83,-0.9473684210526315
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-18,1435,1841,1139,1841,1139,83,-0.018575851393188854
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-19,1440,2001,1012,2001,1012,80,0.47678018575851394
673102,زنجان - ميانه (نيک‌پي - سرچم),1403-01-20,1440,2302,1234,2302,1234,81,1.4086687306501549
