code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
454153,جوزم - شهربابک (شهربابک),1402-12-10,1435,4327,3195,4204,3104,104,-0.9692179700499168
454153,جوزم - شهربابک (شهربابک),1402-12-11,1435,3271,1937,4096,2425,98,-1.0590682196339434
454153,جوزم - شهربابک (شهربابک),1402-12-12,1440,2432,1277,2542,1334,98,-2.3519134775374377
454153,جوزم - شهربابک (شهربابک),1402-12-13,1440,2940,1505,2836,1451,96,-2.1073211314475873
454153,جوزم - شهربابک (شهربابک),1402-12-14,1395,2927,1575,4961,2669,97,-0.33943427620632277
454153,جوزم - شهربابک (شهربابک),1402-12-15,1430,2955,1740,5153,3034,98,-0.17970049916805325
454153,جوزم - شهربابک (شهربابک),1402-12-16,855,797,471,5930,3504,99,0.4667221297836938
454153,جوزم - شهربابک (شهربابک),1402-12-19,35,35,22,4259,2677,76,-0.9234608985024958
454153,جوزم - شهربابک (شهربابک),1402-12-20,740,717,405,5107,2884,89,-0.21797004991680533
454153,جوزم - شهربابک (شهربابک),1402-12-21,830,342,204,1200,715,89,-3.468386023294509
454153,جوزم - شهربابک (شهربابک),1402-12-22,740,156,103,3123,2061,88,-1.8685524126455906
454153,جوزم - شهربابک (شهربابک),1402-12-23,795,118,86,4617,3364,89,-0.6256239600665557
454153,جوزم - شهربابک (شهربابک),1402-12-24,770,181,140,4493,3475,76,-0.7287853577371048
454153,جوزم - شهربابک (شهربابک),1402-12-25,870,291,197,3592,2431,86,-1.478369384359401
454153,جوزم - شهربابک (شهربابک),1402-12-26,870,117,76,3440,2234,86,-1.6048252911813643
454153,جوزم - شهربابک (شهربابک),1402-12-27,805,284,235,4014,3321,84,-1.1272878535773712
454153,جوزم - شهربابک (شهربابک),1402-12-28,785,584,458,4090,3207,101,-1.0640599001663893
454153,جوزم - شهربابک (شهربابک),1403-01-03,925,121,110,3208,2916,90,-1.79783693843594
454153,جوزم - شهربابک (شهربابک),1403-01-07,685,89,64,3549,2552,88,-1.51414309484193
454153,جوزم - شهربابک (شهربابک),1403-01-08,680,18,15,4105,3420,69,-1.0515806988352745
454153,جوزم - شهربابک (شهربابک),1403-01-10,680,3,2,3443,2295,100,-1.6023294509151413
454153,جوزم - شهربابک (شهربابک),1403-01-11,625,4,3,3560,2670,91,-1.504991680532446
