code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-10,1000,1379,1317,1841,1758,53,-0.4166666666666667
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-11,890,530,507,2274,2175,64,1.0868055555555556
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-12,1440,2392,2288,2711,2593,79,2.6041666666666665
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-13,1440,1931,1808,1931,1808,86,-0.10416666666666667
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-14,1440,1945,1839,1945,1839,87,-0.05555555555555555
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-15,1440,1774,1645,1784,1654,85,-0.6145833333333334
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-16,1440,2292,2167,2292,2167,87,1.1493055555555556
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-17,1440,2370,2235,2370,2235,86,1.4201388888888888
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-18,1440,2326,2233,2326,2233,85,1.2673611111111112
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-19,1435,2064,1938,2075,1948,86,0.3958333333333333
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-20,1440,2004,1892,2004,1892,86,0.14930555555555555
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-21,1440,2001,1878,2001,1878,87,0.1388888888888889
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-22,1440,1358,1245,1358,1245,86,-2.09375
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-23,1440,1903,1772,1903,1772,88,-0.2013888888888889
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-24,1440,1901,1783,1901,1783,88,-0.20833333333333334
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-25,1440,1580,1473,1580,1473,88,-1.3229166666666667
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-26,1440,1911,1777,1911,1777,88,-0.1736111111111111
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-27,1440,1839,1718,1839,1718,86,-0.4236111111111111
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-28,1440,2081,1947,2081,1947,87,0.4166666666666667
313702,تربت‌جام - باخرز (تربت‌جام),1402-12-29,1440,2074,1969,2074,1969,86,0.3923611111111111
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-01,1440,1954,1894,1954,1894,87,-0.024305555555555556
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-02,1440,1991,1926,1991,1926,89,0.10416666666666667
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-03,1440,1847,1786,1847,1786,87,-0.3958333333333333
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-04,1440,1652,1532,1652,1532,87,-1.0729166666666667
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-05,1440,1811,1703,1811,1703,87,-0.5208333333333334
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-06,1440,1825,1739,1825,1739,84,-0.4722222222222222
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-07,1440,1787,1685,1787,1685,87,-0.6041666666666666
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-08,1440,1985,1879,1985,1879,86,0.08333333333333333
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-09,1440,1997,1890,1997,1890,87,0.125
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-10,1440,1565,1488,1565,1488,89,-1.375
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-11,1440,1895,1781,1895,1781,88,-0.22916666666666666
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-12,1440,1656,1560,1656,1560,87,-1.0590277777777777
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-13,1440,1700,1643,1700,1643,84,-0.90625
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-14,1440,1655,1545,1655,1545,90,-1.0625
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-15,1440,1911,1790,1911,1790,87,-0.1736111111111111
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-16,1440,1842,1704,1842,1704,87,-0.4131944444444444
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-17,1440,1500,1392,1500,1392,87,-1.6006944444444444
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-18,1440,1768,1648,1768,1648,87,-0.6701388888888888
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-19,1440,1691,1575,1691,1575,88,-0.9375
313702,تربت‌جام - باخرز (تربت‌جام),1403-01-20,1440,1744,1602,1744,1602,89,-0.7534722222222222
