code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
513611,ساوه - بوئين زهرا,1402-12-10,1420,5978,2559,6291,2692,78,-1.5060483870967742
513611,ساوه - بوئين زهرا,1402-12-11,1430,6143,2831,6167,2842,83,-1.5893817204301075
513611,ساوه - بوئين زهرا,1402-12-12,1415,7460,3178,7558,3219,81,-0.6545698924731183
513611,ساوه - بوئين زهرا,1402-12-13,1325,8414,3408,8778,3555,82,0.16532258064516128
513611,ساوه - بوئين زهرا,1402-12-14,1420,8116,3307,8241,3357,82,-0.19556451612903225
513611,ساوه - بوئين زهرا,1402-12-15,1440,8616,3408,8616,3408,81,0.056451612903225805
513611,ساوه - بوئين زهرا,1402-12-16,1410,9358,4142,9409,4164,81,0.5893817204301075
513611,ساوه - بوئين زهرا,1402-12-17,1435,9420,4879,9445,4891,83,0.6135752688172043
513611,ساوه - بوئين زهرا,1402-12-18,1440,8605,4414,8605,4414,84,0.049059139784946235
513611,ساوه - بوئين زهرا,1402-12-19,1425,8641,3915,8718,3949,82,0.125
513611,ساوه - بوئين زهرا,1402-12-20,1435,9382,4012,9407,4022,81,0.5880376344086021
513611,ساوه - بوئين زهرا,1402-12-21,1425,9120,3886,9215,3926,80,0.459005376344086
513611,ساوه - بوئين زهرا,1402-12-22,1425,9598,3966,9685,4001,79,0.7748655913978495
513611,ساوه - بوئين زهرا,1402-12-23,1430,9536,4191,9574,4207,82,0.7002688172043011
513611,ساوه - بوئين زهرا,1402-12-24,1430,11921,6503,11975,6532,85,2.3138440860215055
513611,ساوه - بوئين زهرا,1402-12-25,1425,9686,4920,9783,4969,85,0.8407258064516129
513611,ساوه - بوئين زهرا,1402-12-26,1415,9461,4534,9628,4614,82,0.7365591397849462
513611,ساوه - بوئين زهرا,1402-12-27,1435,10105,6440,10129,6455,80,1.073252688172043
513611,ساوه - بوئين زهرا,1402-12-28,1430,10334,7912,10391,7955,94,1.2493279569892473
513611,ساوه - بوئين زهرا,1402-12-29,1440,9997,8609,9997,8609,95,0.9845430107526881
513611,ساوه - بوئين زهرا,1403-01-01,1430,7403,6589,7420,6604,100,-0.7473118279569892
513611,ساوه - بوئين زهرا,1403-01-02,1360,7147,6673,7183,6706,98,-0.9065860215053764
513611,ساوه - بوئين زهرا,1403-01-03,1435,8283,7614,8289,7619,102,-0.16330645161290322
513611,ساوه - بوئين زهرا,1403-01-04,1420,8923,8139,9001,8210,98,0.31518817204301075
513611,ساوه - بوئين زهرا,1403-01-05,1430,9301,8147,9365,8203,96,0.5598118279569892
513611,ساوه - بوئين زهرا,1403-01-06,1435,9696,7842,9706,7850,95,0.7889784946236559
513611,ساوه - بوئين زهرا,1403-01-07,1435,10953,8529,10963,8536,95,1.633736559139785
513611,ساوه - بوئين زهرا,1403-01-08,1435,11175,8394,11189,8404,91,1.7856182795698925
513611,ساوه - بوئين زهرا,1403-01-09,1435,11425,8933,11435,8940,90,1.9509408602150538
513611,ساوه - بوئين زهرا,1403-01-10,1440,10253,8224,10253,8224,89,1.1565860215053763
513611,ساوه - بوئين زهرا,1403-01-11,1425,8719,7047,8796,7109,92,0.1774193548387097
513611,ساوه - بوئين زهرا,1403-01-12,1435,8162,7017,8201,7050,93,-0.22244623655913978
513611,ساوه - بوئين زهرا,1403-01-13,1440,6639,5781,6639,5781,90,-1.2721774193548387
513611,ساوه - بوئين زهرا,1403-01-14,1430,6844,4703,6880,4727,82,-1.1102150537634408
513611,ساوه - بوئين زهرا,1403-01-15,1435,7833,4935,7840,4939,82,-0.4650537634408602
513611,ساوه - بوئين زهرا,1403-01-16,1435,7781,4927,7790,4932,86,-0.4986559139784946
513611,ساوه - بوئين زهرا,1403-01-17,1440,7527,4845,7527,4845,86,-0.6754032258064516
513611,ساوه - بوئين زهرا,1403-01-18,1430,7040,4104,7090,4133,80,-0.9690860215053764
513611,ساوه - بوئين زهرا,1403-01-19,1420,8084,4237,8155,4274,76,-0.25336021505376344
513611,ساوه - بوئين زهرا,1403-01-20,1430,9249,5086,9295,5111,77,0.5127688172043011
