code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1402-12-27,1280,1250,897,2413,1731,78,2.0645933014354068
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1402-12-28,985,2165,1739,2687,2158,80,2.7200956937799043
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1402-12-29,1100,2642,2325,2886,2539,78,3.1961722488038276
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-01,1440,2030,1831,2030,1831,79,1.1483253588516746
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-02,1440,1759,1542,1759,1542,80,0.5
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-03,1440,1706,1490,1706,1490,80,0.37320574162679426
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-04,1440,1725,1481,1725,1481,79,0.41866028708133973
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-05,1440,1854,1573,1854,1573,80,0.7272727272727273
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-06,1050,1724,1481,2280,1958,78,1.7464114832535884
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-07,385,750,608,2362,1914,79,1.9425837320574162
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-08,370,701,545,2143,1666,79,1.4186602870813396
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-09,155,181,144,1930,1535,80,0.9090909090909091
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-10,480,599,476,2000,1589,75,1.076555023923445
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-11,720,872,672,1779,1370,78,0.5478468899521531
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-12,535,532,448,1746,1470,81,0.4688995215311005
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-13,455,529,415,1425,1117,80,-0.29904306220095694
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-14,315,240,194,2323,1877,79,1.8492822966507176
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-15,15,9,8,1950,1733,88,0.9569377990430622
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-16,30,37,26,1666,1170,75,0.27751196172248804
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-17,205,240,170,1549,1097,80,-0.0023923444976076554
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-18,405,489,247,1498,756,80,-0.12440191387559808
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-19,50,32,23,1759,1264,83,0.5
615651,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),1403-01-20,10,7,4,2197,1255,90,1.5478468899521531
