code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-10,1440,1387,1331,1513,1451,58,-3.1666666666666665
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-11,1440,1425,1385,1430,1389,71,-3.4326923076923075
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-12,1440,2283,2196,2480,2385,75,-0.0673076923076923
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-13,1440,2639,2508,2639,2508,77,0.4423076923076923
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-14,1440,2674,2583,2674,2583,76,0.5544871794871795
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-15,1440,2482,2349,2482,2349,76,-0.060897435897435896
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-16,1440,2789,2693,2789,2693,77,0.9230769230769231
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-17,1440,2857,2745,2857,2745,75,1.141025641025641
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-18,1440,2321,2272,2325,2275,75,-0.5641025641025641
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-19,1435,2681,2585,2698,2601,75,0.6314102564102564
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-20,1440,2745,2642,2745,2642,77,0.782051282051282
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-21,1440,2678,2584,2678,2584,77,0.5673076923076923
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-22,1440,1964,1893,1964,1893,76,-1.7211538461538463
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-23,1440,2383,2295,2383,2295,78,-0.3782051282051282
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-24,1440,2399,2308,2405,2313,77,-0.3076923076923077
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-25,1440,2057,2012,2057,2012,77,-1.4230769230769231
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-26,1440,2494,2409,2494,2409,78,-0.022435897435897436
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-27,1440,2543,2443,2543,2443,76,0.1346153846153846
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-28,1440,2562,2470,2562,2470,77,0.1955128205128205
313652,تايباد - تربت‌حيدريه (تايباد),1402-12-29,1440,2268,2172,2268,2172,77,-0.7467948717948718
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-01,1440,2145,2091,2145,2091,75,-1.141025641025641
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-02,1440,2295,2222,2295,2222,75,-0.6602564102564102
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-03,1440,2390,2356,2390,2356,75,-0.3557692307692308
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-04,1440,2423,2347,2423,2347,76,-0.25
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-05,1440,2550,2474,2550,2474,76,0.15705128205128205
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-06,1440,2478,2386,2478,2386,76,-0.07371794871794872
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-07,1440,2517,2419,2517,2419,73,0.05128205128205128
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-08,1440,2443,2370,2443,2370,75,-0.1858974358974359
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-09,1440,2409,2337,2409,2337,76,-0.2948717948717949
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-10,1440,1899,1861,1899,1861,77,-1.9294871794871795
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-11,1440,2357,2267,2373,2282,76,-0.41025641025641024
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-12,1440,2107,2044,2107,2044,76,-1.2628205128205128
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-13,1440,1784,1734,1784,1734,76,-2.298076923076923
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-14,1440,2475,2404,2475,2404,76,-0.08333333333333333
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-15,1440,2422,2339,2422,2339,76,-0.2532051282051282
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-16,1440,2512,2382,2512,2382,75,0.035256410256410256
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-17,1440,2036,1969,2036,1969,77,-1.4903846153846154
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-18,1440,2546,2420,2546,2420,77,0.14423076923076922
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-19,1440,2579,2448,2579,2448,77,0.25
313652,تايباد - تربت‌حيدريه (تايباد),1403-01-20,1440,2567,2428,2567,2428,77,0.21153846153846154
