code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
323308,آشخانه - شهر آباد,1402-12-10,1440,1465,1420,1473,1427,70,-1.4244791666666667
323308,آشخانه - شهر آباد,1402-12-11,1440,1183,1144,1183,1144,73,-2.1796875
323308,آشخانه - شهر آباد,1402-12-12,1435,1739,1643,1740,1643,71,-0.7291666666666666
323308,آشخانه - شهر آباد,1402-12-13,1440,2280,2150,2288,2157,70,0.6979166666666666
323308,آشخانه - شهر آباد,1402-12-14,1440,2201,2052,2209,2059,69,0.4921875
323308,آشخانه - شهر آباد,1402-12-15,1440,2157,2039,2157,2039,69,0.3567708333333333
323308,آشخانه - شهر آباد,1402-12-16,1440,2342,2202,2342,2202,69,0.8385416666666666
323308,آشخانه - شهر آباد,1402-12-17,1440,2175,2039,2175,2039,71,0.4036458333333333
323308,آشخانه - شهر آباد,1402-12-18,1440,2490,2405,2559,2471,53,1.4036458333333333
323308,آشخانه - شهر آباد,1402-12-19,1430,2129,2019,2154,2042,69,0.3489583333333333
323308,آشخانه - شهر آباد,1402-12-20,1435,2225,2079,2236,2089,70,0.5625
323308,آشخانه - شهر آباد,1402-12-21,1410,2075,1972,2139,2032,69,0.3098958333333333
323308,آشخانه - شهر آباد,1402-12-22,1440,1856,1764,1856,1764,69,-0.4270833333333333
323308,آشخانه - شهر آباد,1402-12-23,1440,1999,1893,1999,1893,72,-0.0546875
323308,آشخانه - شهر آباد,1402-12-24,1440,2049,1926,2049,1926,72,0.07552083333333333
323308,آشخانه - شهر آباد,1402-12-25,1440,1477,1398,1477,1398,71,-1.4140625
323308,آشخانه - شهر آباد,1402-12-26,1440,2288,2128,2288,2128,71,0.6979166666666666
323308,آشخانه - شهر آباد,1402-12-27,1440,2186,2048,2186,2048,67,0.4322916666666667
323308,آشخانه - شهر آباد,1402-12-28,1440,2392,2287,2392,2287,71,0.96875
323308,آشخانه - شهر آباد,1402-12-29,1440,2117,2022,2117,2022,72,0.2526041666666667
323308,آشخانه - شهر آباد,1403-01-01,1440,1377,1350,1377,1350,71,-1.6744791666666667
323308,آشخانه - شهر آباد,1403-01-02,1440,1889,1857,1889,1857,73,-0.3411458333333333
323308,آشخانه - شهر آباد,1403-01-03,1440,2124,2064,2124,2064,73,0.2708333333333333
323308,آشخانه - شهر آباد,1403-01-04,1440,1950,1893,1950,1893,73,-0.18229166666666666
323308,آشخانه - شهر آباد,1403-01-05,1440,2281,2193,2281,2193,72,0.6796875
323308,آشخانه - شهر آباد,1403-01-06,1440,2084,1994,2091,2000,69,0.18489583333333334
323308,آشخانه - شهر آباد,1403-01-07,1440,2144,2090,2144,2090,70,0.3229166666666667
323308,آشخانه - شهر آباد,1403-01-08,1440,2188,2105,2188,2105,69,0.4375
323308,آشخانه - شهر آباد,1403-01-09,1440,2572,2485,2572,2485,71,1.4375
323308,آشخانه - شهر آباد,1403-01-10,1430,2297,2230,2303,2235,71,0.7369791666666666
323308,آشخانه - شهر آباد,1403-01-11,1440,2275,2161,2275,2161,70,0.6640625
323308,آشخانه - شهر آباد,1403-01-12,1415,2072,1955,2126,2005,69,0.2760416666666667
323308,آشخانه - شهر آباد,1403-01-13,1440,2049,2006,2049,2006,69,0.07552083333333333
323308,آشخانه - شهر آباد,1403-01-14,1440,2359,2240,2359,2240,70,0.8828125
323308,آشخانه - شهر آباد,1403-01-15,1440,2292,2186,2292,2186,70,0.7083333333333334
323308,آشخانه - شهر آباد,1403-01-16,1435,2263,2142,2272,2150,70,0.65625
323308,آشخانه - شهر آباد,1403-01-17,1440,1934,1853,1934,1853,71,-0.22395833333333334
323308,آشخانه - شهر آباد,1403-01-18,1440,2476,2343,2476,2343,69,1.1875
323308,آشخانه - شهر آباد,1403-01-19,1440,2110,2007,2110,2007,70,0.234375
323308,آشخانه - شهر آباد,1403-01-20,1210,1699,1617,2133,2030,70,0.2942708333333333
