code,name,date,duration,total_count,car_count,total_est,car_est,avg_speed,total_est_normal
913405,جعفرآباد - پارس آباد,1402-12-10,1440,4008,3703,4008,3703,68,0.04372355430183357
913405,جعفرآباد - پارس آباد,1402-12-11,1440,2846,2647,2846,2647,69,-1.5952045133991537
913405,جعفرآباد - پارس آباد,1402-12-12,1440,3626,3345,3626,3345,67,-0.49506346967559944
913405,جعفرآباد - پارس آباد,1402-12-13,1440,3591,3311,3603,3322,67,-0.5275035260930888
913405,جعفرآباد - پارس آباد,1402-12-14,1440,3478,3247,3478,3247,68,-0.7038081805359662
913405,جعفرآباد - پارس آباد,1402-12-15,1440,3574,3319,3574,3319,68,-0.5684062059238364
913405,جعفرآباد - پارس آباد,1402-12-16,1440,3762,3488,3762,3488,68,-0.3032440056417489
913405,جعفرآباد - پارس آباد,1402-12-17,1440,3849,3573,3849,3573,67,-0.18053596614950634
913405,جعفرآباد - پارس آباد,1402-12-18,1440,3592,3387,3601,3395,69,-0.5303244005641748
913405,جعفرآباد - پارس آباد,1402-12-19,1435,3940,3629,4008,3691,67,0.04372355430183357
913405,جعفرآباد - پارس آباد,1402-12-20,1440,3089,2904,3089,2904,67,-1.2524682651622003
913405,جعفرآباد - پارس آباد,1402-12-21,1440,3949,3726,3949,3726,68,-0.039492242595204514
913405,جعفرآباد - پارس آباد,1402-12-22,1440,3501,3272,3501,3272,69,-0.6713681241184767
913405,جعفرآباد - پارس آباد,1402-12-23,1440,3811,3458,3811,3458,67,-0.23413258110014104
913405,جعفرآباد - پارس آباد,1402-12-24,1440,4015,3716,4015,3716,67,0.0535966149506347
913405,جعفرآباد - پارس آباد,1402-12-25,1440,3558,3223,3558,3223,69,-0.5909732016925247
913405,جعفرآباد - پارس آباد,1402-12-26,1440,4328,3974,4328,3974,67,0.49506346967559944
913405,جعفرآباد - پارس آباد,1402-12-27,1440,4412,4090,4412,4090,67,0.613540197461213
913405,جعفرآباد - پارس آباد,1402-12-28,1440,4328,4087,4328,4087,66,0.49506346967559944
913405,جعفرآباد - پارس آباد,1402-12-29,1425,3402,3241,3439,3276,67,-0.7588152327221439
913405,جعفرآباد - پارس آباد,1403-01-01,1440,3448,3344,3448,3344,68,-0.7461212976022567
913405,جعفرآباد - پارس آباد,1403-01-02,1440,4030,3925,4030,3925,69,0.07475317348377997
913405,جعفرآباد - پارس آباد,1403-01-03,1440,4112,3985,4112,3985,66,0.19040902679830748
913405,جعفرآباد - پارس آباد,1403-01-04,1440,4091,3976,4091,3976,68,0.1607898448519041
913405,جعفرآباد - پارس آباد,1403-01-05,1440,4329,4157,4329,4157,68,0.49647390691114246
913405,جعفرآباد - پارس آباد,1403-01-06,1440,3876,3747,3876,3747,68,-0.14245416078984485
913405,جعفرآباد - پارس آباد,1403-01-07,1440,4393,4132,4393,4132,67,0.5867418899858956
913405,جعفرآباد - پارس آباد,1403-01-08,1440,4583,4281,4583,4281,67,0.8547249647390691
913405,جعفرآباد - پارس آباد,1403-01-09,1440,4793,4408,4793,4408,67,1.150916784203103
913405,جعفرآباد - پارس آباد,1403-01-10,1440,4532,4232,4532,4232,66,0.7827926657263752
913405,جعفرآباد - پارس آباد,1403-01-11,1440,4723,4427,4723,4427,67,1.0521861777150916
913405,جعفرآباد - پارس آباد,1403-01-12,1440,3844,3605,3844,3605,68,-0.18758815232722145
913405,جعفرآباد - پارس آباد,1403-01-13,1440,4630,4501,4630,4501,66,0.921015514809591
913405,جعفرآباد - پارس آباد,1403-01-14,1440,4141,3843,4141,3843,67,0.231311706629055
913405,جعفرآباد - پارس آباد,1403-01-15,1440,3868,3567,3868,3567,66,-0.153737658674189
913405,جعفرآباد - پارس آباد,1403-01-16,1440,3880,3576,3880,3576,67,-0.1368124118476728
913405,جعفرآباد - پارس آباد,1403-01-17,1440,3433,3169,3433,3169,66,-0.767277856135402
913405,جعفرآباد - پارس آباد,1403-01-18,1440,3751,3458,3764,3469,67,-0.3004231311706629
913405,جعفرآباد - پارس آباد,1403-01-19,1435,3171,2943,3194,2964,66,-1.1043723554301834
913405,جعفرآباد - پارس آباد,1403-01-20,1440,2967,2812,2967,2812,65,-1.4245416078984485
